,race_code,date,start_time,avg_speed_winner,race_category,distance,points_scale,uci_scale,parcours_type,profilescore,vert_meters,departure,arrival,race_ranking,startlist_quality_score,won_how,race_name,year,stage_number,type_race,prestige,time_trial,final_stage,type_win,sprint_type,solo_win
298,gp-d-ouverture/2023,2023-01-29,12:15:00,38.84,me - men elite,167.8,1.1,uci.wr.1,hill_flat_finish,136.0,2910.0,marseille,septèmes-les-vallons,95,262,13 km solo,gp-d-ouverture,2023,0,one-day-race,other-classic,0,0,solo,no sprint,13.0
299,trofeo-palma/2023,2023-01-29,10:35:00,42.92,me - men elite,141.6,1.1,uci.wr.1,hill_flat_finish,10.0,944.0,palma,palma,92,274,sprint of large group,trofeo-palma,2023,0,one-day-race,other-classic,0,0,sprint,large,
300,vuelta-ciclista-a-la-region-de-murcia/2023,2023-02-11,12:40:00,41.55,me - men elite,183.5,1.1,uci.wr.1,mountain_flat_finish,98.0,2574.0,san javier,cartagena,83,297,sprint of small group,vuelta-ciclista-a-la-region-de-murcia,2023,0,one-day-race,other-classic,0,0,sprint,small,
301,figueira-champions-classic/2023,2023-02-12,09:55:00,41.319,me - men elite,190.0,1.1,uci.wr.1,hill_flat_finish,108.0,2141.0,são pedro,figueira da foz,146,135,sprint of small group,figueira-champions-classic,2023,0,one-day-race,other-classic,0,0,sprint,small,
302,clasica-jaen-paraiso-interior/2023,2023-02-13,12:35:00,38.795,me - men elite,178.9,1.1,uci.wr.1,hill_flat_finish,89.0,2704.0,úbeda,baeza,96,266,36.5 km solo,clasica-jaen-paraiso-interior,2023,0,one-day-race,other-classic,0,0,solo,no sprint,36.5
303,gp-samyn/2023,2023-02-28,12:25:00,43.321,me - men elite,209.0,1.1,uci.wr.1,hill_uphill_finish,10.0,1533.0,quaregnon,dour,126,180,sprint of large group,gp-samyn,2023,0,one-day-race,other-classic,0,0,sprint,large,
304,grand-prix-criquielion/2023,2023-03-04,12:35:00,42.51,me - men elite,201.0,1.1,uci.wr.1,flat,71.0,2245.0,ath,lessines,154,124,? - let us know!,grand-prix-criquielion,2023,0,one-day-race,other-classic,0,0,other,no sprint,
305,clasica-de-almeria/2023,2023-02-12,12:30:00,40.308,me - men elite,190.3,1.pro,uci.wr.pro,hill_flat_finish,31.0,1741.0,puebla de vícar,roquetas de mar,62,363,sprint of large group,clasica-de-almeria,2023,0,one-day-race,other-classic,0,0,sprint,large,
306,faun-ardeche-classic/2023,2023-02-25,11:29:00,38.465,me - men elite,168.5,1.pro,uci.wr.pro,hill_flat_finish,209.0,3161.0,guilherand-granges,guilherand-granges,49,415,sprint a deux,faun-ardeche-classic,2023,0,one-day-race,other-classic,0,0,sprint,a deux,
307,la-drome-classic/2023,2023-02-26,11:11:00,38.631,me - men elite,191.5,1.pro,uci.wr.pro,hill_uphill_finish,127.0,2371.0,étoile-sur-rhône,étoile-sur-rhône,42,469,38.3 km solo,la-drome-classic,2023,0,one-day-race,other-classic,0,0,solo,no sprint,38.3
308,kuurne-brussel-kuurne/2023,2023-02-26,12:19:00,42.53,me - men elite,193.1,1.pro,uci.wr.pro,hill_flat_finish,43.0,1828.0,kuurne,kuurne,30,626,0.6 km solo,kuurne-brussel-kuurne,2023,0,one-day-race,other-classic,0,0,solo,no sprint,0.6
309,trofeo-laigueglia/2023,2023-03-01,11:00:00,39.155,me - men elite,201.3,1.pro,uci.wr.pro,hill_flat_finish,153.0,2973.0,laigueglia,laigueglia,92,279,30 km solo,trofeo-laigueglia,2023,0,one-day-race,other-classic,0,0,solo,no sprint,30.0
310,tour-down-under/2019/stage-1,2019-01-15,01:30:00,38.77,me - men elite,129.1,2.wt,uci.wr.c1.stage - tm2022,hill_flat_finish,69.0,1886.0,north adelaide,port adelaide,0,549,sprint of large group,tour-down-under,2019,1,stage-race,other-tour,0,0,sprint,large,
311,uae-tour/2019/stage-1,2019-02-24,11:30:00,57.086,me - men elite,16.0,2.wt,,flat,0.0,19.0,al hudayriat island,al hudayriat island,0,765,time trial,uae-tour,2019,1,stage-race,other-tour,1,0,time trial,no sprint,
312,paris-nice/2019/stage-1,2019-03-10,11:30:00,42.058,me - men elite,138.5,2.wt,uci.wr.c1.stage - tm2022,flat,26.0,1107.0,saint-germain-en-laye,saint-germain-en-laye,0,1054,sprint of large group,paris-nice,2019,1,stage-race,other-tour,0,0,sprint,large,
313,tirreno-adriatico/2019/stage-1,2019-03-13,14:00:00,57.546,me - men elite,21.5,2.wt,,flat,0.0,12.0,lido di camaiore,lido di camaiore,0,1110,time trial,tirreno-adriatico,2019,1,stage-race,other-tour,1,0,time trial,no sprint,
314,volta-a-catalunya/2019/stage-1,2019-03-25,12:55:00,38.588,me - men elite,163.7,2.wt,uci.wr.c2.stage - tm2022,mountain_flat_finish,105.0,3015.0,calella,calella,0,927,60 km solo,volta-a-catalunya,2019,1,stage-race,other-tour,0,0,solo,no sprint,60.0
315,itzulia-basque-country/2019/stage-1,2019-04-08,14:15:00,39.5,me - men elite,11.3,2.wt,uci.wr.c2.stage - tm2022,hill_flat_finish,47.0,269.0,zumarraga,zumarraga,0,769,time trial,itzulia-basque-country,2019,1,stage-race,other-tour,1,0,time trial,no sprint,
316,tour-of-turkey/2019/stage-1,2019-04-16,10:04:00,44.231,me - men elite,156.7,2.wt,uci.wr.c3.stage - tm2022,hill_flat_finish,30.0,1347.0,istanbul,tekirdağ,0,155,sprint of large group,tour-of-turkey,2019,1,stage-race,other-tour,0,0,sprint,large,
317,tour-de-romandie/2019/stage-1,2019-05-01,12:55:00,39.577,me - men elite,168.4,2.wt,uci.wr.c1.stage - tm2022,mountain_flat_finish,154.0,3094.0,neuchâtel,la chaux-de-fonds,0,546,sprint of large group,tour-de-romandie,2019,1,stage-race,other-tour,0,0,sprint,large,
318,tour-of-california/2019/stage-1,2019-05-12,23:15:00,44.189,me - men elite,143.0,2.wt,uci.wr.c3.stage - tm2022,flat,0.0,168.0,sacramento,sacramento,0,438,sprint of small group,tour-of-california,2019,1,stage-race,other-tour,0,0,sprint,small,
319,dauphine/2019/stage-1,2019-06-09,11:10:00,41.652,me - men elite,142.0,2.wt,uci.wr.c1.stage - tm2022,mountain_flat_finish,126.0,2500.0,aurillac,jussac,0,918,sprint of large group,dauphine,2019,1,stage-race,other-tour,0,0,sprint,large,
320,tour-de-suisse/2019/stage-1,2019-06-15,14:35:00,52.615,me - men elite,9.5,2.wt,uci.wr.c1.stage - tm2022,flat,1.0,52.0,langnau im emmental,langnau im emmental,0,727,time trial,tour-de-suisse,2019,1,stage-race,other-tour,1,0,time trial,no sprint,
321,tour-de-pologne/2019/stage-1,2019-08-03,15:30:00,44.604,me - men elite,132.3,2.wt,uci.wr.c2.stage - tm2022,flat,22.0,1236.0,kraków,kraków,0,462,sprint of large group,tour-de-pologne,2019,1,stage-race,other-tour,0,0,sprint,large,
322,benelux-tour/2019/stage-1,2019-08-12,12:30:00,44.997,me - men elite,167.2,2.wt,uci.wr.c2.stage - tm2022,flat,0.0,139.0,beveren,hulst,0,532,sprint of large group,benelux-tour,2019,1,stage-race,other-tour,0,0,sprint,large,
323,tour-of-guangxi/2019/stage-1,2019-10-17,05:25:00,46.839,me - men elite,135.6,2.wt,uci.wr.c3.stage - tm2022,flat,17.0,537.0,beihai,beihai,0,367,sprint of large group,tour-of-guangxi,2019,1,stage-race,other-tour,0,0,sprint,large,
324,tour-down-under/2019/stage-2,2019-01-16,01:30:00,37.66,me - men elite,122.1,2.wt,uci.wr.c1.stage - tm2022,hill_uphill_finish,60.0,1914.0,norwood,angaston,0,549,sprint of small group,tour-down-under,2019,2,stage-race,other-tour,0,0,sprint,small,
325,uae-tour/2019/stage-2,2019-02-25,09:10:00,39.923,me - men elite,184.0,2.wt,uci.wr.c3.stage - tm2022,flat,0.0,255.0,yas island,abu dhabi big flag,0,765,sprint of large group,uae-tour,2019,2,stage-race,other-tour,0,0,sprint,large,
326,paris-nice/2019/stage-2,2019-03-11,12:30:00,50.55,me - men elite,163.5,2.wt,uci.wr.c1.stage - tm2022,flat,7.0,753.0,les bréviaires,bellegarde,0,1054,sprint of small group,paris-nice,2019,2,stage-race,other-tour,0,0,sprint,small,
327,tirreno-adriatico/2019/stage-2,2019-03-14,11:35:00,40.604,me - men elite,195.0,2.wt,uci.wr.c1.stage - tm2022,hill_uphill_finish,85.0,2168.0,camaiore,pomarance,0,1110,sprint of large group,tirreno-adriatico,2019,2,stage-race,other-tour,0,0,sprint,large,
328,volta-a-catalunya/2019/stage-2,2019-03-26,13:05:00,40.077,me - men elite,166.7,2.wt,uci.wr.c2.stage - tm2022,hill_uphill_finish,57.0,1725.0,mataró,sant feliu de guixols,0,927,sprint of large group,volta-a-catalunya,2019,2,stage-race,other-tour,0,0,sprint,large,
329,itzulia-basque-country/2019/stage-2,2019-04-09,13:37:00,42.792,me - men elite,149.5,2.wt,uci.wr.c2.stage - tm2022,hill_uphill_finish,63.0,1887.0,zumarraga,gorraiz,0,769,sprint of large group,itzulia-basque-country,2019,2,stage-race,other-tour,0,0,sprint,large,
330,tour-of-turkey/2019/stage-2,2019-04-17,09:03:00,39.028,me - men elite,183.3,2.wt,uci.wr.c3.stage - tm2022,hill_uphill_finish,56.0,2092.0,tekirdağ,eceabat,0,155,sprint of small group,tour-of-turkey,2019,2,stage-race,other-tour,0,0,sprint,small,
331,tour-de-romandie/2019/stage-2,2019-05-02,13:15:00,41.692,me - men elite,174.4,2.wt,uci.wr.c1.stage - tm2022,mountain_flat_finish,47.0,1936.0,le locle,morges,0,546,18.6 km solo,tour-de-romandie,2019,2,stage-race,other-tour,0,0,solo,no sprint,18.6
332,tour-of-california/2019/stage-2,2019-05-13,18:30:00,30.94,me - men elite,194.5,2.wt,uci.wr.c3.stage - tm2022,hill_uphill_finish,140.0,4244.0,rancho cordova,south lake tahoe,0,438,sprint of small group,tour-of-california,2019,2,stage-race,other-tour,0,0,sprint,small,
333,dauphine/2019/stage-2,2019-06-10,12:00:00,42.741,me - men elite,180.0,2.wt,uci.wr.c1.stage - tm2022,hill_flat_finish,163.0,3127.0,mauriac,craponne-sur-arzon,0,918,sprint a deux,dauphine,2019,2,stage-race,other-tour,0,0,sprint,a deux,
334,tour-de-suisse/2019/stage-2,2019-06-16,13:20:00,39.677,me - men elite,159.6,2.wt,uci.wr.c1.stage - tm2022,hill_flat_finish,162.0,2598.0,langnau im emmental,langnau im emmental,0,727,11.3 km solo,tour-de-suisse,2019,2,stage-race,other-tour,0,0,solo,no sprint,11.3
335,tour-de-pologne/2019/stage-2,2019-08-04,14:55:00,43.07,me - men elite,152.7,2.wt,uci.wr.c2.stage - tm2022,flat,5.0,894.0,tarnowskie góry,katowice,0,462,sprint of large group,tour-de-pologne,2019,2,stage-race,other-tour,0,0,sprint,large,
336,benelux-tour/2019/stage-2,2019-08-13,12:25:00,45.027,me - men elite,169.1,2.wt,uci.wr.c2.stage - tm2022,flat,0.0,258.0,blankenberge,ardooie,0,532,sprint of large group,benelux-tour,2019,2,stage-race,other-tour,0,0,sprint,large,
337,tour-of-guangxi/2019/stage-2,2019-10-18,05:17:00,40.601,me - men elite,152.3,2.wt,uci.wr.c3.stage - tm2022,flat,1.0,601.0,beihai,qinzhou,0,367,sprint of large group,tour-of-guangxi,2019,2,stage-race,other-tour,0,0,sprint,large,
338,tour-down-under/2019/stage-3,2019-01-17,01:30:00,38.8,me - men elite,146.2,2.wt,uci.wr.c1.stage - tm2022,hill_flat_finish,235.0,3573.0,lobethal,uraidla,0,549,sprint of large group,tour-down-under,2019,3,stage-race,other-tour,0,0,sprint,large,
339,uae-tour/2019/stage-3,2019-02-26,09:10:00,37.71,me - men elite,179.0,2.wt,uci.wr.c3.stage - tm2022,mountain_uphill_finish,148.0,1436.0,uae university,jebel hafeet,0,765,sprint of small group,uae-tour,2019,3,stage-race,other-tour,0,0,sprint,small,
340,paris-nice/2019/stage-3,2019-03-12,11:30:00,37.925,me - men elite,200.0,2.wt,uci.wr.c1.stage - tm2022,flat,5.0,896.0,cepoy,moulins/yzeure,0,1054,sprint of large group,paris-nice,2019,3,stage-race,other-tour,0,0,sprint,large,
341,tirreno-adriatico/2019/stage-3,2019-03-15,11:00:00,41.5,me - men elite,226.0,2.wt,uci.wr.c1.stage - tm2022,hill_flat_finish,67.0,2873.0,pomarance,foligno,0,1110,sprint of large group,tirreno-adriatico,2019,3,stage-race,other-tour,0,0,sprint,large,
342,volta-a-catalunya/2019/stage-3,2019-03-27,12:00:00,35.528,me - men elite,179.0,2.wt,uci.wr.c2.stage - tm2022,mountain_uphill_finish,304.0,3899.0,sant feliu de guixols,vallter 2000 (setcases),0,927,sprint of small group,volta-a-catalunya,2019,3,stage-race,other-tour,0,0,sprint,small,
343,itzulia-basque-country/2019/stage-3,2019-04-10,12:42:00,39.882,me - men elite,191.4,2.wt,uci.wr.c2.stage - tm2022,hill_uphill_finish,49.0,2356.0,sarriguren,estibaliz,0,769,sprint of large group,itzulia-basque-country,2019,3,stage-race,other-tour,0,0,sprint,large,
344,tour-of-turkey/2019/stage-3,2019-04-18,10:34:00,43.22,me - men elite,122.6,2.wt,uci.wr.c3.stage - tm2022,mountain_flat_finish,29.0,1204.0,çanakkale,edremit,0,155,sprint of large group,tour-of-turkey,2019,3,stage-race,other-tour,0,0,sprint,large,
345,tour-de-romandie/2019/stage-3,2019-05-03,13:25:00,41.579,me - men elite,160.0,2.wt,uci.wr.c1.stage - tm2022,hill_uphill_finish,122.0,2527.0,romont,romont,0,546,sprint of large group,tour-de-romandie,2019,3,stage-race,other-tour,0,0,sprint,large,
346,tour-of-california/2019/stage-3,2019-05-14,19:05:00,36.066,me - men elite,207.0,2.wt,uci.wr.c3.stage - tm2022,mountain_flat_finish,129.0,2993.0,stockton,morgan hill,0,438,70 km solo,tour-of-california,2019,3,stage-race,other-tour,0,0,solo,no sprint,70.0
347,dauphine/2019/stage-3,2019-06-11,12:30:00,41.579,me - men elite,177.0,2.wt,uci.wr.c1.stage - tm2022,hill_flat_finish,29.0,1424.0,le puy-en-velay,riom,0,918,sprint of large group,dauphine,2019,3,stage-race,other-tour,0,0,sprint,large,
348,tour-de-suisse/2019/stage-3,2019-06-17,13:20:00,44.381,me - men elite,162.3,2.wt,uci.wr.c1.stage - tm2022,hill_flat_finish,42.0,1733.0,flamatt,murten,0,727,sprint of large group,tour-de-suisse,2019,3,stage-race,other-tour,0,0,sprint,large,
349,tour-de-pologne/2019/stage-3,2019-08-05,15:05:00,43.065,me - men elite,150.5,2.wt,uci.wr.c2.stage - tm2022,flat,2.0,822.0,chorzów,zabrze,0,462,sprint of large group,tour-de-pologne,2019,3,stage-race,other-tour,0,0,sprint,large,
350,benelux-tour/2019/stage-3,2019-08-14,12:30:00,44.692,me - men elite,166.9,2.wt,uci.wr.c2.stage - tm2022,flat,0.0,285.0,aalter,aalter,0,532,sprint of large group,benelux-tour,2019,3,stage-race,other-tour,0,0,sprint,large,
351,tour-of-guangxi/2019/stage-3,2019-10-19,05:29:00,43.04,me - men elite,143.0,2.wt,uci.wr.c3.stage - tm2022,hill_flat_finish,89.0,2190.0,nanning,nanning,0,367,sprint of large group,tour-of-guangxi,2019,3,stage-race,other-tour,0,0,sprint,large,
352,tour-down-under/2019/stage-4,2019-01-18,01:30:00,42.26,me - men elite,129.2,2.wt,uci.wr.c1.stage - tm2022,hill_flat_finish,168.0,2592.0,unley,campbelltown,0,549,sprint of large group,tour-down-under,2019,4,stage-race,other-tour,0,0,sprint,large,
353,uae-tour/2019/stage-4,2019-02-27,08:30:00,44.25,me - men elite,197.0,2.wt,uci.wr.c3.stage - tm2022,hill_uphill_finish,51.0,1438.0,palm jumeirah,hatta dam,0,765,sprint of small group,uae-tour,2019,4,stage-race,other-tour,0,0,sprint,small,
354,paris-nice/2019/stage-4,2019-03-13,11:15:00,41.867,me - men elite,212.0,2.wt,uci.wr.c1.stage - tm2022,hill_flat_finish,110.0,2969.0,vichy,pélussin,0,1054,0.9 km solo,paris-nice,2019,4,stage-race,other-tour,0,0,solo,no sprint,0.9
355,tirreno-adriatico/2019/stage-4,2019-03-16,10:50:00,41.898,me - men elite,221.0,2.wt,uci.wr.c1.stage - tm2022,hill_flat_finish,179.0,3350.0,foligno,fossombrone,0,1110,sprint of small group,tirreno-adriatico,2019,4,stage-race,other-tour,0,0,sprint,small,
356,volta-a-catalunya/2019/stage-4,2019-03-28,12:50:00,37.247,me - men elite,150.3,2.wt,uci.wr.c2.stage - tm2022,mountain_flat_finish,228.0,3500.0,llanars (vall de camprodon),la molina (alp),0,927,? km solo,volta-a-catalunya,2019,4,stage-race,other-tour,0,0,solo,no sprint,0.5
357,itzulia-basque-country/2019/stage-4,2019-04-11,13:24:00,40.243,me - men elite,163.6,2.wt,uci.wr.c2.stage - tm2022,hill_flat_finish,122.0,2223.0,vitoria-gasteiz,arrigorriaga,0,769,sprint of small group,itzulia-basque-country,2019,4,stage-race,other-tour,0,0,sprint,small,
358,tour-of-turkey/2019/stage-4,2019-04-19,08:54:00,36.246,me - men elite,194.3,2.wt,uci.wr.c3.stage - tm2022,hill_uphill_finish,31.0,1303.0,balıkesir,bursa,0,155,sprint of large group,tour-of-turkey,2019,4,stage-race,other-tour,0,0,sprint,large,
359,tour-de-romandie/2019/stage-4,2019-05-04,12:30:00,39.766,me - men elite,107.6,2.wt,uci.wr.c1.stage - tm2022,mountain_flat_finish,153.0,1839.0,lucens,torgon,0,546,sprint of small group,tour-de-romandie,2019,4,stage-race,other-tour,0,0,sprint,small,
360,tour-of-california/2019/stage-4,2019-05-15,19:05:00,36.082,me - men elite,212.5,2.wt,uci.wr.c3.stage - tm2022,hill_flat_finish,68.0,2903.0,raceway laguna seca,morro bay,0,438,sprint of large group,tour-of-california,2019,4,stage-race,other-tour,0,0,sprint,large,
361,dauphine/2019/stage-4,2019-06-12,13:05:00,46.561,me - men elite,26.1,2.wt,uci.wr.c1.stage - tm2022,hill_flat_finish,28.0,341.0,roanne,roanne,0,918,time trial,dauphine,2019,4,stage-race,other-tour,1,0,time trial,no sprint,
362,tour-de-suisse/2019/stage-4,2019-06-18,13:15:00,43.507,me - men elite,163.9,2.wt,uci.wr.c1.stage - tm2022,hill_flat_finish,92.0,1953.0,murten,arlesheim,0,727,sprint of large group,tour-de-suisse,2019,4,stage-race,other-tour,0,0,sprint,large,
363,benelux-tour/2019/stage-4,2019-08-15,14:00:00,41.028,me - men elite,96.2,2.wt,uci.wr.c2.stage - tm2022,hill_flat_finish,81.0,1547.0,houffalize,houffalize,0,532,sprint of small group,benelux-tour,2019,4,stage-race,other-tour,0,0,sprint,small,
364,tour-of-guangxi/2019/stage-4,2019-10-20,04:49:00,41.583,me - men elite,161.4,2.wt,uci.wr.c3.stage - tm2022,mountain_uphill_finish,61.0,1589.0,nanning,nongla scenic area,0,367,sprint a deux,tour-of-guangxi,2019,4,stage-race,other-tour,0,0,sprint,a deux,
365,tour-down-under/2019/stage-5,2019-01-19,02:00:00,41.34,me - men elite,149.5,2.wt,uci.wr.c1.stage - tm2022,hill_flat_finish,33.0,1779.0,glenelg,strathalbyn,0,549,sprint of large group,tour-down-under,2019,5,stage-race,other-tour,0,0,sprint,large,
366,uae-tour/2019/stage-5,2019-02-28,09:20:00,37.58,me - men elite,181.0,2.wt,uci.wr.c3.stage - tm2022,hill_flat_finish,25.0,1223.0,flag island,khor fakkan,0,765,sprint of large group,uae-tour,2019,5,stage-race,other-tour,0,0,sprint,large,
367,paris-nice/2019/stage-5,2019-03-14,13:18:00,50.274,me - men elite,25.5,2.wt,uci.wr.c1.stage - tm2022,flat,8.0,157.0,barbentane,barbentane,0,1054,time trial,paris-nice,2019,5,stage-race,other-tour,1,0,time trial,no sprint,
368,tirreno-adriatico/2019/stage-5,2019-03-17,12:10:00,38.636,me - men elite,180.0,2.wt,uci.wr.c1.stage - tm2022,hill_uphill_finish,239.0,2902.0,colli al metauro,recanati,0,1110,? km solo,tirreno-adriatico,2019,5,stage-race,other-tour,0,0,solo,no sprint,0.5
369,volta-a-catalunya/2019/stage-5,2019-03-29,12:40:00,42.468,me - men elite,188.1,2.wt,uci.wr.c2.stage - tm2022,mountain_flat_finish,81.0,2705.0,puigcerdà,sant cugat del vallès,0,927,11.5 km solo,volta-a-catalunya,2019,5,stage-race,other-tour,0,0,solo,no sprint,11.5
370,itzulia-basque-country/2019/stage-5,2019-04-12,13:45:00,40.083,me - men elite,149.8,2.wt,uci.wr.c2.stage - tm2022,hill_flat_finish,267.0,3231.0,arrigorriaga,arrate,0,769,32 km solo,itzulia-basque-country,2019,5,stage-race,other-tour,0,0,solo,no sprint,32.0
371,tour-of-turkey/2019/stage-5,2019-04-20,10:58:00,38.279,me - men elite,164.1,2.wt,uci.wr.c3.stage - tm2022,mountain_uphill_finish,243.0,2240.0,bursa,kartepe,0,155,0.6 km solo,tour-of-turkey,2019,5,stage-race,other-tour,0,0,solo,no sprint,0.6
372,tour-de-romandie/2019/stage-5,2019-05-05,11:58:00,50.634,me - men elite,16.85,2.wt,uci.wr.c1.stage - tm2022,flat,13.0,162.0,genève,genève,0,546,time trial,tour-de-romandie,2019,5,stage-race,other-tour,1,1,time trial,no sprint,
373,tour-of-california/2019/stage-5,2019-05-16,19:00:00,44.263,me - men elite,218.5,2.wt,uci.wr.c3.stage - tm2022,mountain_flat_finish,100.0,2704.0,pismo beach,ventura,0,438,sprint of large group,tour-of-california,2019,5,stage-race,other-tour,0,0,sprint,large,
374,dauphine/2019/stage-5,2019-06-13,11:35:00,40.124,me - men elite,201.0,2.wt,uci.wr.c1.stage - tm2022,hill_flat_finish,36.0,2098.0,boën-sur-lignon,voiron,0,918,sprint of large group,dauphine,2019,5,stage-race,other-tour,0,0,sprint,large,
375,tour-de-suisse/2019/stage-5,2019-06-19,12:25:00,41.094,me - men elite,177.0,2.wt,uci.wr.c1.stage - tm2022,mountain_flat_finish,83.0,2705.0,münchenstein,einsiedeln,0,727,sprint of large group,tour-de-suisse,2019,5,stage-race,other-tour,0,0,sprint,large,
376,tour-de-pologne/2019/stage-5,2019-08-07,12:45:00,40.136,me - men elite,153.8,2.wt,uci.wr.c2.stage - tm2022,hill_uphill_finish,90.0,2141.0,wieliczka,bielsko-biała,0,462,sprint of large group,tour-de-pologne,2019,5,stage-race,other-tour,0,0,sprint,large,
377,benelux-tour/2019/stage-5,2019-08-16,11:55:00,48.91,me - men elite,191.4,2.wt,uci.wr.c2.stage - tm2022,flat,1.0,193.0,riemst,venray,0,532,sprint of large group,benelux-tour,2019,5,stage-race,other-tour,0,0,sprint,large,
378,tour-of-guangxi/2019/stage-5,2019-10-21,04:48:00,40.587,me - men elite,212.2,2.wt,uci.wr.c3.stage - tm2022,hill_flat_finish,78.0,2133.0,liuzhou,guilin,0,367,sprint of large group,tour-of-guangxi,2019,5,stage-race,other-tour,0,0,sprint,large,
379,tour-down-under/2019/stage-6,2019-01-20,01:40:00,43.24,me - men elite,151.5,2.wt,uci.wr.c1.stage - tm2022,hill_uphill_finish,114.0,1879.0,mclaren vale,willunga hill,0,549,0.6 km solo,tour-down-under,2019,6,stage-race,other-tour,0,1,solo,no sprint,0.6
380,uae-tour/2019/stage-6,2019-03-01,09:05:00,42.25,me - men elite,180.0,2.wt,uci.wr.c3.stage - tm2022,mountain_uphill_finish,179.0,1827.0,ajman,jebel jais,0,765,sprint of small group,uae-tour,2019,6,stage-race,other-tour,0,0,sprint,small,
381,paris-nice/2019/stage-6,2019-03-15,12:05:00,41.927,me - men elite,176.5,2.wt,uci.wr.c1.stage - tm2022,mountain_flat_finish,57.0,2029.0,peynier,brignoles,0,1054,sprint of large group,paris-nice,2019,6,stage-race,other-tour,0,0,sprint,large,
