,Rnk,BIB,H2H,Rider,Age,Team,UCI,Pnt,Time,race_code,,Avg
203,31,145,,KUSS SeppJumbo-Visma,27,Jumbo-Visma,5,5,4:114:11,strade-bianche/2022,,
204,32,47,,ZAMBANINI EdoardoBahrain - Victorious,20,Bahrain - Victorious,5,5,4:134:13,strade-bianche/2022,,
205,33,165,,OLIVEIRA NelsonMovistar Team,32,Movistar Team,5,5,4:194:19,strade-bianche/2022,,
206,34,172,,DELAPLACE AnthonyTeam Arkéa Samsic,32,Team Arkéa Samsic,5,5,4:234:23,strade-bianche/2022,,
207,35,102,,ASKEY LewisGroupama - FDJ,20,Groupama - FDJ,5,5,5:195:19,strade-bianche/2022,,
208,36,131,,FUGLSANG JakobIsrael - Premier Tech,36,Israel - Premier Tech,5,5,",,5:19",strade-bianche/2022,,
209,37,46,,TRATNIK JanBahrain - Victorious,32,Bahrain - Victorious,5,5,6:506:50,strade-bianche/2022,,
210,38,203,,KAMP AlexanderTrek - Segafredo,28,Trek - Segafredo,5,5,8:148:14,strade-bianche/2022,,
211,39,196,,NIEUWENHUIS JorisTeam DSM,26,Team DSM,5,5,",,8:14",strade-bianche/2022,,
212,40,6,,SERRY PieterQuick-Step Alpha Vinyl Team,33,Quick-Step Alpha Vinyl Team,5,5,",,8:14",strade-bianche/2022,,
213,41,11,,VAN AVERMAET GregAG2R Citroën Team,36,AG2R Citroën Team,5,5,",,8:14",strade-bianche/2022,,
214,42,13,,CALMEJANE LilianAG2R Citroën Team,29,AG2R Citroën Team,5,5,",,8:14",strade-bianche/2022,,
215,43,67,,ZWIEHOFF BenBORA - hansgrohe,28,BORA - hansgrohe,5,5,",,8:14",strade-bianche/2022,,
216,44,26,,THWAITES ScottAlpecin-Fenix,32,Alpecin-Fenix,5,5,",,8:14",strade-bianche/2022,,
217,45,142,,BOUWMAN KoenJumbo-Visma,28,Jumbo-Visma,5,5,",,8:14",strade-bianche/2022,,
218,46,45,,PERNSTEINER HermannBahrain - Victorious,31,Bahrain - Victorious,5,5,",,8:14",strade-bianche/2022,,
219,47,94,,FETTER ErikEOLO-Kometa,21,EOLO-Kometa,5,5,",,8:14",strade-bianche/2022,,
220,48,167,,SERRANO GonzaloMovistar Team,27,Movistar Team,5,5,",,8:14",strade-bianche/2022,,
221,49,101,,PINOT ThibautGroupama - FDJ,31,Groupama - FDJ,5,5,",,8:14",strade-bianche/2022,,
222,50,147,,VADER MilanJumbo-Visma,26,Jumbo-Visma,5,5,8:238:23,strade-bianche/2022,,
223,51,25,,STANNARD RobertAlpecin-Fenix,23,Alpecin-Fenix,2,5,8:258:25,strade-bianche/2022,,
224,52,57,,ZOCCARATO SamueleBardiani-CSF-Faizanè,24,Bardiani-CSF-Faizanè,2,5,",,8:25",strade-bianche/2022,,
225,53,156,,VAN GILS MaximLotto Soudal,22,Lotto Soudal,2,5,",,8:25",strade-bianche/2022,,
226,54,121,,HERMANS QuintenIntermarché - Wanty - Gobert Matériaux,26,Intermarché - Wanty - Gobert Matériaux,2,5,",,8:25",strade-bianche/2022,,
227,55,82,,CAICEDO Jonathan KleverEF Education-EasyPost,28,EF Education-EasyPost,2,5,8:278:27,strade-bianche/2022,,
228,56,202,,CATALDO DarioTrek - Segafredo,36,Trek - Segafredo,1,5,8:338:33,strade-bianche/2022,,
229,57,136,,NEILANDS KristsIsrael - Premier Tech,27,Israel - Premier Tech,1,5,8:358:35,strade-bianche/2022,,
230,58,1,,ALAPHILIPPE JulianQuick-Step Alpha Vinyl Team,29,Quick-Step Alpha Vinyl Team,1,5,8:368:36,strade-bianche/2022,,
231,59,153,,KLUGE RogerLotto Soudal,36,Lotto Soudal,1,5,12:0012:00,strade-bianche/2022,,
232,60,105,,LUDVIGSSON TobiasGroupama - FDJ,31,Groupama - FDJ,1,5,13:2913:29,strade-bianche/2022,,
233,61,193,,COMBAUD RomainTeam DSM,30,Team DSM,,5,",,13:29",strade-bianche/2022,,
234,62,72,,BAIS MattiaDrone Hopper -  Androni Giocattoli,25,Drone Hopper -  Androni Giocattoli,,5,",,13:29",strade-bianche/2022,,
235,63,104,,LIENHARD FabianGroupama - FDJ,28,Groupama - FDJ,,5,",,13:29",strade-bianche/2022,,
236,64,97,,SEVILLA Diego PabloEOLO-Kometa,26,EOLO-Kometa,,5,",,13:29",strade-bianche/2022,,
237,65,75,,RESTREPO JhonatanDrone Hopper -  Androni Giocattoli,27,Drone Hopper -  Androni Giocattoli,,5,",,13:29",strade-bianche/2022,,
238,66,15,,SCHÄR MichaelAG2R Citroën Team,35,AG2R Citroën Team,,5,",,13:29",strade-bianche/2022,,
239,67,4,,HONORÉ Mikkel FrølichQuick-Step Alpha Vinyl Team,25,Quick-Step Alpha Vinyl Team,,5,",,13:29",strade-bianche/2022,,
240,68,144,,GESINK RobertJumbo-Visma,35,Jumbo-Visma,,5,",,13:29",strade-bianche/2022,,
241,69,62,,GAMPER PatrickBORA - hansgrohe,25,BORA - hansgrohe,,5,",,13:29",strade-bianche/2022,,
242,70,54,,GABBURO DavideBardiani-CSF-Faizanè,28,Bardiani-CSF-Faizanè,,5,",,13:29",strade-bianche/2022,,
243,71,204,,TIBERI AntonioTrek - Segafredo,20,Trek - Segafredo,,5,",,13:29",strade-bianche/2022,,
244,72,146,,ROOSEN TimoJumbo-Visma,29,Jumbo-Visma,,5,",,13:29",strade-bianche/2022,,
245,73,177,,RUSSO ClémentTeam Arkéa Samsic,27,Team Arkéa Samsic,,5,",,13:29",strade-bianche/2022,,
246,74,183,,COLLEONI KevinTeam BikeExchange - Jayco,22,Team BikeExchange - Jayco,,5,",,13:29",strade-bianche/2022,,
247,75,163,,NORSGAARD MathiasMovistar Team,24,Movistar Team,,5,",,13:29",strade-bianche/2022,,
248,76,12,,BERTHET ClémentAG2R Citroën Team,24,AG2R Citroën Team,,5,",,13:29",strade-bianche/2022,,
249,77,133,,CATAFORD AlexanderIsrael - Premier Tech,28,Israel - Premier Tech,,5,13:3613:36,strade-bianche/2022,,
250,78,86,,SCULLY TomEF Education-EasyPost,32,EF Education-EasyPost,,5,13:3713:37,strade-bianche/2022,,
251,79,216,,SOLER MarcUAE Team Emirates,28,UAE Team Emirates,,5,13:4413:44,strade-bianche/2022,,
252,80,127,,VAN DER HOORN TacoIntermarché - Wanty - Gobert Matériaux,28,Intermarché - Wanty - Gobert Matériaux,,5,13:4613:46,strade-bianche/2022,,
253,81,117,,TURNER BenINEOS Grenadiers,22,INEOS Grenadiers,,5,13:5113:51,strade-bianche/2022,,
254,82,176,,RIOU AlanTeam Arkéa Samsic,24,Team Arkéa Samsic,,5,",,13:51",strade-bianche/2022,,
255,83,66,,SCHELLING IdeBORA - hansgrohe,24,BORA - hansgrohe,,5,13:5413:54,strade-bianche/2022,,
256,84,207,,THEUNS EdwardTrek - Segafredo,30,Trek - Segafredo,,5,14:4814:48,strade-bianche/2022,,
257,85,173,,FLÓREZ Miguel EduardoTeam Arkéa Samsic,26,Team Arkéa Samsic,,5,15:1515:15,strade-bianche/2022,,
258,86,96,,RIVI SamueleEOLO-Kometa,23,EOLO-Kometa,,5,15:2315:23,strade-bianche/2022,,
259,87,87,,VAN DEN BERG MarijnEF Education-EasyPost,22,EF Education-EasyPost,,5,18:3118:31,strade-bianche/2022,,
260,OTL,95,,GARCÍA SergioEOLO-Kometa,22,EOLO-Kometa,,,23:4123:41,strade-bianche/2022,,
261,OTL,155,,SWEENY HarryLotto Soudal,23,Lotto Soudal,,,25:0325:03,strade-bianche/2022,,
262,OTL,175,,HARDY RomainTeam Arkéa Samsic,33,Team Arkéa Samsic,,,29:2929:29,strade-bianche/2022,,
263,DNF,17,,VENTURINI ClémentAG2R Citroën Team,28,AG2R Citroën Team,,,-,strade-bianche/2022,,
264,DNF,22,,GOGL MichaelAlpecin-Fenix,28,Alpecin-Fenix,,,-,strade-bianche/2022,,
265,DNF,24,,OLDANI StefanoAlpecin-Fenix,24,Alpecin-Fenix,,,-,strade-bianche/2022,,
266,DNF,27,,VERMEERSCH GianniAlpecin-Fenix,29,Alpecin-Fenix,,,-,strade-bianche/2022,,
267,DNF,174,,GESBERT ÉlieTeam Arkéa Samsic,26,Team Arkéa Samsic,,,-,strade-bianche/2022,,
268,DNF,103,,DUCHESNE AntoineGroupama - FDJ,30,Groupama - FDJ,,,-,strade-bianche/2022,,
269,DNF,181,,MATTHEWS MichaelTeam BikeExchange - Jayco,31,Team BikeExchange - Jayco,,,-,strade-bianche/2022,,
270,DNF,187,,SOBRERO MatteoTeam BikeExchange - Jayco,24,Team BikeExchange - Jayco,,,-,strade-bianche/2022,,
271,DNF,182,,BEWLEY SamTeam BikeExchange - Jayco,34,Team BikeExchange - Jayco,,,-,strade-bianche/2022,,
272,DNF,184,,GRMAY TsgabuTeam BikeExchange - Jayco,30,Team BikeExchange - Jayco,,,-,strade-bianche/2022,,
273,DNF,185,,KONYCHEV AlexanderTeam BikeExchange - Jayco,23,Team BikeExchange - Jayco,,,-,strade-bianche/2022,,
274,DNF,215,,LAENGEN Vegard StakeUAE Team Emirates,33,UAE Team Emirates,,,-,strade-bianche/2022,,
275,DNF,212,,BJERG MikkelUAE Team Emirates,23,UAE Team Emirates,,,-,strade-bianche/2022,,
276,DNF,214,,RICHEZE MaximilianoUAE Team Emirates,38,UAE Team Emirates,,,-,strade-bianche/2022,,
277,DNF,201,,BRAMBILLA GianlucaTrek - Segafredo,34,Trek - Segafredo,,,-,strade-bianche/2022,,
278,DNF,3,,DEVENYNS DriesQuick-Step Alpha Vinyl Team,38,Quick-Step Alpha Vinyl Team,,,-,strade-bianche/2022,,
279,DNF,5,,SCHMID MauroQuick-Step Alpha Vinyl Team,22,Quick-Step Alpha Vinyl Team,,,-,strade-bianche/2022,,
280,DNF,7,,VERVAEKE LouisQuick-Step Alpha Vinyl Team,28,Quick-Step Alpha Vinyl Team,,,-,strade-bianche/2022,,
281,DNF,141,,BENOOT TiesjJumbo-Visma,27,Jumbo-Visma,,,-,strade-bianche/2022,,
282,DNF,195,,HEINSCHKE LeonTeam DSM,22,Team DSM,,,-,strade-bianche/2022,,
283,DNF,191,,ARNDT NikiasTeam DSM,30,Team DSM,,,-,strade-bianche/2022,,
284,DNF,192,,BRENNER MarcoTeam DSM,19,Team DSM,,,-,strade-bianche/2022,,
285,DNF,194,,HAMILTON ChrisTeam DSM,26,Team DSM,,,-,strade-bianche/2022,,
286,DNF,32,,BASSO LeonardoAstana Qazaqstan Team,28,Astana Qazaqstan Team,,,-,strade-bianche/2022,,
287,DNF,36,,MARTINELLI DavideAstana Qazaqstan Team,28,Astana Qazaqstan Team,,,-,strade-bianche/2022,,
288,DNF,33,,BOARO ManueleAstana Qazaqstan Team,34,Astana Qazaqstan Team,,,-,strade-bianche/2022,,
289,DNF,34,,GAZZOLI MicheleAstana Qazaqstan Team,23,Astana Qazaqstan Team,,,-,strade-bianche/2022,,
290,DNF,31,,MOSCON GianniAstana Qazaqstan Team,27,Astana Qazaqstan Team,,,-,strade-bianche/2022,,
291,DNF,35,,LÓPEZ Miguel ÁngelAstana Qazaqstan Team,28,Astana Qazaqstan Team,,,-,strade-bianche/2022,,
292,DNF,65,,KONRAD PatrickBORA - hansgrohe,30,BORA - hansgrohe,,,-,strade-bianche/2022,,
293,DNF,61,,BENEDETTI CesareBORA - hansgrohe,34,BORA - hansgrohe,,,-,strade-bianche/2022,,
294,DNF,111,,PUCCIO SalvatoreINEOS Grenadiers,32,INEOS Grenadiers,,,-,strade-bianche/2022,,
295,DNF,115,,SWIFT BenINEOS Grenadiers,34,INEOS Grenadiers,,,-,strade-bianche/2022,,
296,DNF,123,,DELACROIX ThéoIntermarché - Wanty - Gobert Matériaux,23,Intermarché - Wanty - Gobert Matériaux,,,-,strade-bianche/2022,,
297,DNF,125,,POZZOVIVO DomenicoIntermarché - Wanty - Gobert Matériaux,39,Intermarché - Wanty - Gobert Matériaux,,,-,strade-bianche/2022,,
298,DNF,122,,BAKELANTS JanIntermarché - Wanty - Gobert Matériaux,36,Intermarché - Wanty - Gobert Matériaux,,,-,strade-bianche/2022,,
299,DNF,162,,ARCAS JorgeMovistar Team,29,Movistar Team,,,-,strade-bianche/2022,,
300,DNF,164,,MAS LluísMovistar Team,32,Movistar Team,,,-,strade-bianche/2022,,
301,DNF,166,,RUBIO Einer AugustoMovistar Team,24,Movistar Team,,,-,strade-bianche/2022,,
302,DNF,152,,CAMPENAERTS VictorLotto Soudal,30,Lotto Soudal,,,-,strade-bianche/2022,,
303,DNF,157,,VAN MOER BrentLotto Soudal,24,Lotto Soudal,,,-,strade-bianche/2022,,
304,DNF,137,,SAGIV GuyIsrael - Premier Tech,27,Israel - Premier Tech,,,-,strade-bianche/2022,,
305,DNF,132,,BRÄNDLE MatthiasIsrael - Premier Tech,32,Israel - Premier Tech,,,-,strade-bianche/2022,,
306,DNF,135,,JONES TajIsrael - Premier Tech,21,Israel - Premier Tech,,,-,strade-bianche/2022,,
307,DNF,77,,ZARDINI EdoardoDrone Hopper -  Androni Giocattoli,32,Drone Hopper -  Androni Giocattoli,,,-,strade-bianche/2022,,
308,DNF,71,,ALBA Juan DiegoDrone Hopper -  Androni Giocattoli,24,Drone Hopper -  Androni Giocattoli,,,-,strade-bianche/2022,,
309,DNF,73,,MARENGO UmbertoDrone Hopper -  Androni Giocattoli,29,Drone Hopper -  Androni Giocattoli,,,-,strade-bianche/2022,,
310,DNF,76,,BENEDETTI GabrieleDrone Hopper -  Androni Giocattoli,21,Drone Hopper -  Androni Giocattoli,,,-,strade-bianche/2022,,
311,DNF,52,,CAÑAVERAL JohnatanBardiani-CSF-Faizanè,25,Bardiani-CSF-Faizanè,,,-,strade-bianche/2022,,
312,DNF,53,,FIORELLI FilippoBardiani-CSF-Faizanè,27,Bardiani-CSF-Faizanè,,,-,strade-bianche/2022,,
313,DNF,55,,TOLIO AlexBardiani-CSF-Faizanè,21,Bardiani-CSF-Faizanè,,,-,strade-bianche/2022,,
314,DNF,51,,VISCONTI GiovanniBardiani-CSF-Faizanè,39,Bardiani-CSF-Faizanè,,,-,strade-bianche/2022,,
315,DNF,41,,MOHORIČ MatejBahrain - Victorious,27,Bahrain - Victorious,,,-,strade-bianche/2022,,
316,DNF,43,,HAUSSLER HeinrichBahrain - Victorious,38,Bahrain - Victorious,,,-,strade-bianche/2022,,
317,DNF,84,,HEALY BenEF Education-EasyPost,21,EF Education-EasyPost,,,-,strade-bianche/2022,,
318,DNF,92,,BEVILACQUA SimoneEOLO-Kometa,25,EOLO-Kometa,,,-,strade-bianche/2022,,
319,DNF,93,,DINA MártonEOLO-Kometa,25,EOLO-Kometa,,,-,strade-bianche/2022,,
320,DNS,74,,RAVANELLI SimoneDrone Hopper -  Androni Giocattoli,26,Drone Hopper -  Androni Giocattoli,,,-,strade-bianche/2022,,
321,DNS,44,,OSORIO AlejandroBahrain - Victorious,23,Bahrain - Victorious,,,-,strade-bianche/2022,,
322,,,,,,,,,,milano-sanremo/2022,,
323,1,44,,MOHORIČ MatejBahrain - Victorious,27,Bahrain - Victorious,500,275,6:27:49,milano-sanremo/2022,,
324,2,227,,TURGIS AnthonyTotalEnergies,27,TotalEnergies,400,200,0:020:02,milano-sanremo/2022,,
325,3,21,,VAN DER POEL MathieuAlpecin-Fenix,27,Alpecin-Fenix,325,150,",,0:02",milano-sanremo/2022,,
326,4,201,,MATTHEWS MichaelTeam BikeExchange - Jayco,31,Team BikeExchange - Jayco,275,120,",,0:02",milano-sanremo/2022,,
327,5,231,,POGAČAR TadejUAE Team Emirates,23,UAE Team Emirates,225,100,",,0:02",milano-sanremo/2022,,
328,6,1,,PEDERSEN MadsTrek - Segafredo,26,Trek - Segafredo,175,90,",,0:02",milano-sanremo/2022,,
329,7,213,,KRAGH ANDERSEN SørenTeam DSM,27,Team DSM,150,80,",,0:02",milano-sanremo/2022,,
330,8,151,,VAN AERT WoutJumbo-Visma,27,Jumbo-Visma,125,70,",,0:02",milano-sanremo/2022,,
331,9,46,,TRATNIK JanBahrain - Victorious,32,Bahrain - Victorious,100,60,0:050:05,milano-sanremo/2022,,
332,10,111,,DÉMARE ArnaudGroupama - FDJ,30,Groupama - FDJ,85,50,0:110:11,milano-sanremo/2022,,
333,11,101,,ALBANESE VincenzoEOLO-Kometa,25,EOLO-Kometa,70,46,",,0:11",milano-sanremo/2022,,
334,12,132,,GIRMAY BiniamIntermarché - Wanty - Gobert Matériaux,21,Intermarché - Wanty - Gobert Matériaux,60,42,",,0:11",milano-sanremo/2022,,
335,13,171,,ARANBURU AlexMovistar Team,26,Movistar Team,50,38,",,0:11",milano-sanremo/2022,,
336,14,186,,SÉNÉCHAL FlorianQuick-Step Alpha Vinyl Team,28,Quick-Step Alpha Vinyl Team,40,34,",,0:11",milano-sanremo/2022,,
337,15,42,,CARUSO DamianoBahrain - Victorious,34,Bahrain - Victorious,35,30,",,0:11",milano-sanremo/2022,,
338,16,121,,KWIATKOWSKI MichałINEOS Grenadiers,31,INEOS Grenadiers,30,28,",,0:11",milano-sanremo/2022,,
339,17,154,,ROGLIČ PrimožJumbo-Visma,32,Jumbo-Visma,30,26,",,0:11",milano-sanremo/2022,,
340,18,141,,NIZZOLO GiacomoIsrael - Premier Tech,33,Israel - Premier Tech,30,24,0:210:21,milano-sanremo/2022,,
341,19,134,,ROTA LorenzoIntermarché - Wanty - Gobert Matériaux,26,Intermarché - Wanty - Gobert Matériaux,30,22,",,0:21",milano-sanremo/2022,,
342,20,113,,PACHER QuentinGroupama - FDJ,30,Groupama - FDJ,30,20,",,0:21",milano-sanremo/2022,,
343,21,146,,NEILANDS KristsIsrael - Premier Tech,27,Israel - Premier Tech,20,19,0:260:26,milano-sanremo/2022,,
344,22,153,,LAPORTE ChristopheJumbo-Visma,29,Jumbo-Visma,20,18,0:590:59,milano-sanremo/2022,,
345,23,174,,GARCÍA CORTINA IvánMovistar Team,26,Movistar Team,20,17,1:051:05,milano-sanremo/2022,,
346,24,237,,ULISSI DiegoUAE Team Emirates,32,UAE Team Emirates,20,16,1:091:09,milano-sanremo/2022,,
347,25,93,,VALGREN MichaelEF Education-EasyPost,30,EF Education-EasyPost,20,15,1:131:13,milano-sanremo/2022,,
348,26,131,,KRISTOFF AlexanderIntermarché - Wanty - Gobert Matériaux,34,Intermarché - Wanty - Gobert Matériaux,20,14,1:141:14,milano-sanremo/2022,,
349,27,191,,BOUHANNI NacerTeam Arkéa Samsic,31,Team Arkéa Samsic,20,13,",,1:14",milano-sanremo/2022,,
350,28,73,,CONSONNI SimoneCofidis,27,Cofidis,20,12,",,1:14",milano-sanremo/2022,,
351,29,53,,FIORELLI FilippoBardiani-CSF-Faizanè,27,Bardiani-CSF-Faizanè,20,11,",,1:14",milano-sanremo/2022,,
352,30,16,,VENDRAME AndreaAG2R Citroën Team,27,AG2R Citroën Team,20,10,",,1:14",milano-sanremo/2022,,
353,31,2,,BRAMBILLA GianlucaTrek - Segafredo,34,Trek - Segafredo,10,9,",,1:14",milano-sanremo/2022,,
354,32,74,,GESCHKE SimonCofidis,36,Cofidis,10,8,",,1:14",milano-sanremo/2022,,
355,33,207,,MEZGEC LukaTeam BikeExchange - Jayco,33,Team BikeExchange - Jayco,10,7,",,1:14",milano-sanremo/2022,,
356,34,166,,VAN GILS MaximLotto Soudal,22,Lotto Soudal,10,6,",,1:14",milano-sanremo/2022,,
357,35,11,,VAN AVERMAET GregAG2R Citroën Team,36,AG2R Citroën Team,10,5,",,1:14",milano-sanremo/2022,,
358,36,92,,DOULL OwainEF Education-EasyPost,28,EF Education-EasyPost,10,5,",,1:14",milano-sanremo/2022,,
359,37,71,,COQUARD BryanCofidis,29,Cofidis,10,5,",,1:14",milano-sanremo/2022,,
360,38,185,,HONORÉ Mikkel FrølichQuick-Step Alpha Vinyl Team,25,Quick-Step Alpha Vinyl Team,10,5,",,1:14",milano-sanremo/2022,,
361,39,26,,SBARAGLI KristianAlpecin-Fenix,31,Alpecin-Fenix,10,5,",,1:14",milano-sanremo/2022,,
362,40,4,,KIRSCH AlexTrek - Segafredo,29,Trek - Segafredo,10,5,",,1:14",milano-sanremo/2022,,
363,41,177,,SERRANO GonzaloMovistar Team,27,Movistar Team,10,5,",,1:14",milano-sanremo/2022,,
364,42,225,,OSS DanielTotalEnergies,35,TotalEnergies,10,5,",,1:14",milano-sanremo/2022,,
365,43,24,,OLDANI StefanoAlpecin-Fenix,24,Alpecin-Fenix,10,5,",,1:14",milano-sanremo/2022,,
366,44,103,,GAVAZZI FrancescoEOLO-Kometa,37,EOLO-Kometa,10,5,",,1:14",milano-sanremo/2022,,
367,45,175,,GONZÁLEZ AbnerMovistar Team,21,Movistar Team,10,5,",,1:14",milano-sanremo/2022,,
368,46,106,,ROSA DiegoEOLO-Kometa,32,EOLO-Kometa,10,5,",,1:14",milano-sanremo/2022,,
369,47,33,,FELLINE FabioAstana Qazaqstan Team,31,Astana Qazaqstan Team,10,5,",,1:14",milano-sanremo/2022,,
370,48,145,,GOLDSTEIN OmerIsrael - Premier Tech,25,Israel - Premier Tech,10,5,",,1:14",milano-sanremo/2022,,
371,49,224,,BONIFAZIO NiccolòTotalEnergies,28,TotalEnergies,10,5,",,1:14",milano-sanremo/2022,,
372,50,64,,HALLER MarcoBORA - hansgrohe,30,BORA - hansgrohe,10,5,",,1:14",milano-sanremo/2022,,
373,51,122,,GANNA FilippoINEOS Grenadiers,25,INEOS Grenadiers,5,5,",,1:14",milano-sanremo/2022,,
374,52,13,,JUNGELS BobAG2R Citroën Team,29,AG2R Citroën Team,5,5,",,1:14",milano-sanremo/2022,,
375,53,214,,LEKNESSUND AndreasTeam DSM,22,Team DSM,5,5,",,1:14",milano-sanremo/2022,,
376,54,63,,BENEDETTI CesareBORA - hansgrohe,34,BORA - hansgrohe,5,5,",,1:14",milano-sanremo/2022,,
377,55,203,,DURBRIDGE LukeTeam BikeExchange - Jayco,30,Team BikeExchange - Jayco,5,5,",,1:14",milano-sanremo/2022,,
378,56,123,,HAYTER EthanINEOS Grenadiers,23,INEOS Grenadiers,3,5,",,1:14",milano-sanremo/2022,,
379,57,235,,POLANC JanUAE Team Emirates,29,UAE Team Emirates,3,5,",,1:14",milano-sanremo/2022,,
380,58,157,,VAN HOOYDONCK NathanJumbo-Visma,26,Jumbo-Visma,3,5,",,1:14",milano-sanremo/2022,,
381,59,84,,RESTREPO JhonatanDrone Hopper -  Androni Giocattoli,27,Drone Hopper -  Androni Giocattoli,3,5,",,1:14",milano-sanremo/2022,,
382,60,182,,BAGIOLI AndreaQuick-Step Alpha Vinyl Team,22,Quick-Step Alpha Vinyl Team,3,5,",,1:14",milano-sanremo/2022,,
383,61,172,,BARTA WillMovistar Team,26,Movistar Team,,5,",,1:14",milano-sanremo/2022,,
384,62,211,,HAMILTON ChrisTeam DSM,26,Team DSM,,5,1:221:22,milano-sanremo/2022,,
385,63,215,,NIEUWENHUIS JorisTeam DSM,26,Team DSM,,5,1:501:50,milano-sanremo/2022,,
386,64,192,,BOUET MaximeTeam Arkéa Samsic,35,Team Arkéa Samsic,,5,",,1:50",milano-sanremo/2022,,
387,65,107,,SEVILLA Diego PabloEOLO-Kometa,26,EOLO-Kometa,,5,",,1:50",milano-sanremo/2022,,
388,66,25,,PHILIPSEN JasperAlpecin-Fenix,24,Alpecin-Fenix,,5,",,1:50",milano-sanremo/2022,,
389,67,56,,TONELLI AlessandroBardiani-CSF-Faizanè,29,Bardiani-CSF-Faizanè,,5,2:412:41,milano-sanremo/2022,,
390,68,187,,ŠTYBAR ZdeněkQuick-Step Alpha Vinyl Team,36,Quick-Step Alpha Vinyl Team,,5,2:532:53,milano-sanremo/2022,,
391,69,137,,PETILLI SimoneIntermarché - Wanty - Gobert Matériaux,28,Intermarché - Wanty - Gobert Matériaux,,5,",,2:53",milano-sanremo/2022,,
392,70,45,,SÜTTERLIN JashaBahrain - Victorious,29,Bahrain - Victorious,,5,3:063:06,milano-sanremo/2022,,
393,71,147,,ZABEL RickIsrael - Premier Tech,28,Israel - Premier Tech,,5,",,3:06",milano-sanremo/2022,,
394,72,232,,COVI AlessandroUAE Team Emirates,23,UAE Team Emirates,,5,3:553:55,milano-sanremo/2022,,
395,73,32,,BOARO ManueleAstana Qazaqstan Team,35,Astana Qazaqstan Team,,5,4:304:30,milano-sanremo/2022,,
396,74,105,,RIVI SamueleEOLO-Kometa,23,EOLO-Kometa,,5,5:265:26,milano-sanremo/2022,,
397,75,196,,RUSSO ClémentTeam Arkéa Samsic,27,Team Arkéa Samsic,,5,",,5:26",milano-sanremo/2022,,
398,76,195,,PICHON LaurentTeam Arkéa Samsic,35,Team Arkéa Samsic,,5,",,5:26",milano-sanremo/2022,,
399,77,197,,SWIFT ConnorTeam Arkéa Samsic,26,Team Arkéa Samsic,,5,",,5:26",milano-sanremo/2022,,
400,78,12,,COSNEFROY BenoîtAG2R Citroën Team,26,AG2R Citroën Team,,5,",,5:26",milano-sanremo/2022,,
401,79,17,,WARBASSE LarryAG2R Citroën Team,31,AG2R Citroën Team,,5,",,5:26",milano-sanremo/2022,,
402,80,144,,DOWSETT AlexIsrael - Premier Tech,33,Israel - Premier Tech,,5,6:016:01,milano-sanremo/2022,,
403,81,222,,BOASSON HAGEN EdvaldTotalEnergies,34,TotalEnergies,,5,",,6:01",milano-sanremo/2022,,
404,82,52,,COVILI LucaBardiani-CSF-Faizanè,25,Bardiani-CSF-Faizanè,,5,",,6:01",milano-sanremo/2022,,
405,83,142,,BRÄNDLE MatthiasIsrael - Premier Tech,32,Israel - Premier Tech,,5,",,6:01",milano-sanremo/2022,,
406,84,104,,MAESTRI MircoEOLO-Kometa,30,EOLO-Kometa,,5,",,6:01",milano-sanremo/2022,,
407,85,125,,ROWE LukeINEOS Grenadiers,32,INEOS Grenadiers,,5,",,6:01",milano-sanremo/2022,,
408,86,181,,JAKOBSEN FabioQuick-Step Alpha Vinyl Team,25,Quick-Step Alpha Vinyl Team,,5,",,6:01",milano-sanremo/2022,,
409,87,94,,RUTSCH JonasEF Education-EasyPost,24,EF Education-EasyPost,,5,",,6:01",milano-sanremo/2022,,
410,88,7,,SKUJIŅŠ TomsTrek - Segafredo,30,Trek - Segafredo,,5,",,6:01",milano-sanremo/2022,,
411,89,234,,GIBBONS RyanUAE Team Emirates,27,UAE Team Emirates,,5,",,6:01",milano-sanremo/2022,,
412,90,163,,FRISON FrederikLotto Soudal,29,Lotto Soudal,,5,",,6:01",milano-sanremo/2022,,
413,91,133,,PASQUALON AndreaIntermarché - Wanty - Gobert Matériaux,34,Intermarché - Wanty - Gobert Matériaux,,5,",,6:01",milano-sanremo/2022,,
414,92,221,,SAGAN PeterTotalEnergies,32,TotalEnergies,,5,",,6:01",milano-sanremo/2022,,
415,93,136,,VLIEGEN LoïcIntermarché - Wanty - Gobert Matériaux,28,Intermarché - Wanty - Gobert Matériaux,,5,",,6:01",milano-sanremo/2022,,
416,94,35,,GIDICH YevgeniyAstana Qazaqstan Team,25,Astana Qazaqstan Team,,5,",,6:01",milano-sanremo/2022,,
417,95,143,,CATAFORD AlexanderIsrael - Premier Tech,28,Israel - Premier Tech,,5,",,6:01",milano-sanremo/2022,,
418,96,54,,GABBURO DavideBardiani-CSF-Faizanè,28,Bardiani-CSF-Faizanè,,5,",,6:01",milano-sanremo/2022,,
419,97,102,,BAIS DavideEOLO-Kometa,23,EOLO-Kometa,,5,",,6:01",milano-sanremo/2022,,
420,98,57,,ZANA FilippoBardiani-CSF-Faizanè,23,Bardiani-CSF-Faizanè,,5,",,6:01",milano-sanremo/2022,,
421,99,155,,VAN DER SANDE ToshJumbo-Visma,31,Jumbo-Visma,,5,",,6:01",milano-sanremo/2022,,
