,Rnk,BIB,H2H,Rider,Age,Team,UCI,Pnt,Time,race_code,,Avg
2157,DNF,223,,DELTOMBE KevinSport Vlaanderen - Baloise,25,Sport Vlaanderen - Baloise,,,-,liege-bastogne-liege/2019,,
2158,DNF,227,,VERWILST AaronSport Vlaanderen - Baloise,21,Sport Vlaanderen - Baloise,,,-,liege-bastogne-liege/2019,,
2159,DNF,222,,DECLERCQ BenjaminSport Vlaanderen - Baloise,25,Sport Vlaanderen - Baloise,,,-,liege-bastogne-liege/2019,,
2160,DNF,226,,VAN POUCKE AaronSport Vlaanderen - Baloise,21,Sport Vlaanderen - Baloise,,,-,liege-bastogne-liege/2019,,
2161,DNF,221,,VAN GESTEL DriesSport Vlaanderen - Baloise,24,Sport Vlaanderen - Baloise,,,-,liege-bastogne-liege/2019,,
2162,DNF,225,,VAN GOMPEL MathiasSport Vlaanderen - Baloise,23,Sport Vlaanderen - Baloise,,,-,liege-bastogne-liege/2019,,
2163,DNF,247,,PLANCKAERT BaptisteWallonie-Bruxelles,30,Wallonie-Bruxelles,,,-,liege-bastogne-liege/2019,,
2164,DNF,246,,PEYSKENS DimitriWallonie-Bruxelles,27,Wallonie-Bruxelles,,,-,liege-bastogne-liege/2019,,
2165,DNF,245,,PAASSCHENS MathijsWallonie-Bruxelles,23,Wallonie-Bruxelles,,,-,liege-bastogne-liege/2019,,
2166,DNF,244,,MOLLY KennyWallonie-Bruxelles,22,Wallonie-Bruxelles,,,-,liege-bastogne-liege/2019,,
2167,DNF,242,,ISTA KevynWallonie-Bruxelles,34,Wallonie-Bruxelles,,,-,liege-bastogne-liege/2019,,
2168,DNF,193,,DOUBEY FabienWanty - Gobert Cycling Team,25,Wanty - Gobert Cycling Team,,,-,liege-bastogne-liege/2019,,
2169,DNF,197,,VLIEGEN LoïcWanty - Gobert Cycling Team,25,Wanty - Gobert Cycling Team,,,-,liege-bastogne-liege/2019,,
2170,DNF,192,,BAUGNIES JérômeWanty - Gobert Cycling Team,32,Wanty - Gobert Cycling Team,,,-,liege-bastogne-liege/2019,,
2171,DNF,196,,PASQUALON AndreaWanty - Gobert Cycling Team,31,Wanty - Gobert Cycling Team,,,-,liege-bastogne-liege/2019,,
2172,DNF,195,,MEURISSE XandroWanty - Gobert Cycling Team,27,Wanty - Gobert Cycling Team,,,-,liege-bastogne-liege/2019,,
2173,DNF,101,,VALVERDE AlejandroMovistar Team,39,Movistar Team,,,-,liege-bastogne-liege/2019,,
2174,DNF,87,,VANENDERT JelleLotto Soudal,34,Lotto Soudal,,,-,liege-bastogne-liege/2019,,
2175,DNF,86,,VAN DER SANDE ToshLotto Soudal,28,Lotto Soudal,,,-,liege-bastogne-liege/2019,,
2176,DNF,82,,ARMÉE SanderLotto Soudal,33,Lotto Soudal,,,-,liege-bastogne-liege/2019,,
2177,DNF,32,,BOLE GregaBahrain Merida,33,Bahrain Merida,,,-,liege-bastogne-liege/2019,,
2178,DNF,12,,BETTIOL AlbertoEF Education First,25,EF Education First,,,-,liege-bastogne-liege/2019,,
2179,DNF,13,,BROWN NathanEF Education First,27,EF Education First,,,-,liege-bastogne-liege/2019,,
2180,DNF,237,,TURGIS JimmyVital Concept - B&B Hotels,27,Vital Concept - B&B Hotels,,,-,liege-bastogne-liege/2019,,
2181,DNF,231,,MÜLLER PatrickVital Concept - B&B Hotels,23,Vital Concept - B&B Hotels,,,-,liege-bastogne-liege/2019,,
2182,DNF,236,,REZA KévinVital Concept - B&B Hotels,30,Vital Concept - B&B Hotels,,,-,liege-bastogne-liege/2019,,
2183,DNF,234,,GAUTIER CyrilVital Concept - B&B Hotels,31,Vital Concept - B&B Hotels,,,-,liege-bastogne-liege/2019,,
2184,DNF,232,,BAGOT YoannVital Concept - B&B Hotels,31,Vital Concept - B&B Hotels,,,-,liege-bastogne-liege/2019,,
2185,,,,,,,,,,eschborn-frankfurt/2019,,
2186,1,51,,ACKERMANN PascalBORA - hansgrohe,25,BORA - hansgrohe,300,225,4:23:36,eschborn-frankfurt/2019,,
2187,2,71,,DEGENKOLB JohnTrek - Segafredo,30,Trek - Segafredo,250,150,",,0:00",eschborn-frankfurt/2019,,
2188,3,1,,KRISTOFF AlexanderUAE Team Emirates,31,UAE Team Emirates,215,110,",,0:00",eschborn-frankfurt/2019,,
2189,4,151,,CIMOLAI DavideIsrael Cycling Academy,29,Israel Cycling Academy,175,90,",,0:00",eschborn-frankfurt/2019,,
2190,5,141,,"HOFSTETTER HugoCofidis, Solutions Crédits",25,"Cofidis, Solutions Crédits",120,80,",,0:00",eschborn-frankfurt/2019,,
2191,6,216,,PLANCKAERT BaptisteWallonie-Bruxelles,30,Wallonie-Bruxelles,115,70,",,0:00",eschborn-frankfurt/2019,,
2192,7,162,,GABBURO DavideNeri Sottoli - Selle Italia - KTM,26,Neri Sottoli - Selle Italia - KTM,95,60,",,0:00",eschborn-frankfurt/2019,,
2193,8,116,,NAESEN LawrenceLotto Soudal,26,Lotto Soudal,75,50,",,0:00",eschborn-frankfurt/2019,,
2194,9,85,,HALLER MarcoTeam Katusha Alpecin,28,Team Katusha Alpecin,60,46,",,0:00",eschborn-frankfurt/2019,,
2195,10,42,,BOLE GregaBahrain Merida,33,Bahrain Merida,50,42,",,0:00",eschborn-frankfurt/2019,,
2196,11,45,,MOHORIČ MatejBahrain Merida,24,Bahrain Merida,40,38,",,0:00",eschborn-frankfurt/2019,,
2197,12,166,,VELASCO SimoneNeri Sottoli - Selle Italia - KTM,23,Neri Sottoli - Selle Italia - KTM,35,34,",,0:00",eschborn-frankfurt/2019,,
2198,13,132,,ČERNÝ JosefCCC Team,25,CCC Team,30,30,",,0:00",eschborn-frankfurt/2019,,
2199,14,65,,BOASSON HAGEN EdvaldTeam Dimension Data,31,Team Dimension Data,25,26,",,0:00",eschborn-frankfurt/2019,,
2200,15,125,,LEDANOIS KévinTeam Arkéa Samsic,25,Team Arkéa Samsic,20,22,",,0:00",eschborn-frankfurt/2019,,
2201,16,21,,NAESEN OliverAG2R La Mondiale,28,AG2R La Mondiale,20,20,",,0:00",eschborn-frankfurt/2019,,
2202,17,25,,JAUREGUI QuentinAG2R La Mondiale,25,AG2R La Mondiale,20,18,",,0:00",eschborn-frankfurt/2019,,
2203,18,91,,CORT MagnusAstana Pro Team,26,Astana Pro Team,20,17,",,0:00",eschborn-frankfurt/2019,,
2204,19,206,,SHILOV SergeyGazprom-RusVelo,31,Gazprom-RusVelo,20,16,",,0:00",eschborn-frankfurt/2019,,
2205,20,14,,NIEUWENHUIS JorisTeam Sunweb,23,Team Sunweb,20,15,",,0:00",eschborn-frankfurt/2019,,
2206,21,182,,DELTOMBE KevinSport Vlaanderen - Baloise,25,Sport Vlaanderen - Baloise,12,14,",,0:00",eschborn-frankfurt/2019,,
2207,22,27,,WARBASSE LarryAG2R La Mondiale,28,AG2R La Mondiale,12,13,",,0:00",eschborn-frankfurt/2019,,
2208,23,181,,SPRENGERS ThomasSport Vlaanderen - Baloise,29,Sport Vlaanderen - Baloise,12,12,",,0:00",eschborn-frankfurt/2019,,
2209,24,2,,BYSTRØM Sven ErikUAE Team Emirates,27,UAE Team Emirates,12,11,",,0:00",eschborn-frankfurt/2019,,
2210,25,102,,BENNETT SeanEF Education First,23,EF Education First,12,10,",,0:00",eschborn-frankfurt/2019,,
2211,26,165,,VAN EMPEL EtienneNeri Sottoli - Selle Italia - KTM,25,Neri Sottoli - Selle Italia - KTM,12,9,",,0:00",eschborn-frankfurt/2019,,
2212,27,12,,BAKELANTS JanTeam Sunweb,33,Team Sunweb,12,8,",,0:00",eschborn-frankfurt/2019,,
2213,28,122,,DELAPLACE AnthonyTeam Arkéa Samsic,29,Team Arkéa Samsic,12,7,",,0:00",eschborn-frankfurt/2019,,
2214,29,193,,LIVYNS ArjenRoompot - Charles,24,Roompot - Charles,12,6,",,0:00",eschborn-frankfurt/2019,,
2215,30,81,,POLITT NilsTeam Katusha Alpecin,25,Team Katusha Alpecin,12,5,",,0:00",eschborn-frankfurt/2019,,
2216,31,156,,SBARAGLI KristianIsrael Cycling Academy,28,Israel Cycling Academy,5,5,",,0:00",eschborn-frankfurt/2019,,
2217,32,44,,HAUSSLER HeinrichBahrain Merida,35,Bahrain Merida,5,5,",,0:00",eschborn-frankfurt/2019,,
2218,33,195,,RIESEBEEK OscarRoompot - Charles,26,Roompot - Charles,5,5,",,0:00",eschborn-frankfurt/2019,,
2219,34,32,,DOUBEY FabienWanty - Gobert Cycling Team,25,Wanty - Gobert Cycling Team,5,5,",,0:00",eschborn-frankfurt/2019,,
2220,35,84,,GUERREIRO RubenTeam Katusha Alpecin,24,Team Katusha Alpecin,5,5,",,0:00",eschborn-frankfurt/2019,,
2221,36,186,,VERWILST AaronSport Vlaanderen - Baloise,21,Sport Vlaanderen - Baloise,5,5,",,0:00",eschborn-frankfurt/2019,,
2222,37,172,,BURGAUDEAU MathieuTeam Total Direct Energie,20,Team Total Direct Energie,5,5,",,0:00",eschborn-frankfurt/2019,,
2223,38,55,,SCHILLINGER AndreasBORA - hansgrohe,35,BORA - hansgrohe,5,5,",,0:00",eschborn-frankfurt/2019,,
2224,39,93,,BIZHIGITOV ZhandosAstana Pro Team,27,Astana Pro Team,5,5,",,0:00",eschborn-frankfurt/2019,,
2225,40,57,,SELIG RüdigerBORA - hansgrohe,30,BORA - hansgrohe,5,5,",,0:00",eschborn-frankfurt/2019,,
2226,41,145,,"SOUPE GeoffreyCofidis, Solutions Crédits",31,"Cofidis, Solutions Crédits",5,5,",,0:00",eschborn-frankfurt/2019,,
2227,42,169,,FORTUNATO LorenzoNeri Sottoli - Selle Italia - KTM,22,Neri Sottoli - Selle Italia - KTM,5,5,",,0:00",eschborn-frankfurt/2019,,
2228,43,63,,GHEBREIGZABHIER AmanuelTeam Dimension Data,24,Team Dimension Data,5,5,",,0:00",eschborn-frankfurt/2019,,
2229,44,158,,BOIVIN GuillaumeIsrael Cycling Academy,29,Israel Cycling Academy,5,5,",,0:00",eschborn-frankfurt/2019,,
2230,45,213,,LIETAER EliotWallonie-Bruxelles,28,Wallonie-Bruxelles,5,5,",,0:00",eschborn-frankfurt/2019,,
2231,46,33,,MINNAARD MarcoWanty - Gobert Cycling Team,30,Wanty - Gobert Cycling Team,5,5,",,0:00",eschborn-frankfurt/2019,,
2232,47,157,,VAN ASBROECK TomIsrael Cycling Academy,29,Israel Cycling Academy,5,5,",,0:00",eschborn-frankfurt/2019,,
2233,48,167,,ZARDINI EdoardoNeri Sottoli - Selle Italia - KTM,29,Neri Sottoli - Selle Italia - KTM,5,5,",,0:00",eschborn-frankfurt/2019,,
2234,49,64,,GIBBONS RyanTeam Dimension Data,24,Team Dimension Data,5,5,",,0:00",eschborn-frankfurt/2019,,
2235,50,23,,BOUCHARD GeoffreyAG2R La Mondiale,27,AG2R La Mondiale,5,5,",,0:00",eschborn-frankfurt/2019,,
2236,51,204,,NYCH ArtemGazprom-RusVelo,24,Gazprom-RusVelo,2,5,",,0:00",eschborn-frankfurt/2019,,
2237,52,24,,GASTAUER BenAG2R La Mondiale,31,AG2R La Mondiale,2,5,",,0:00",eschborn-frankfurt/2019,,
2238,53,133,,GRADEK KamilCCC Team,28,CCC Team,2,5,",,0:00",eschborn-frankfurt/2019,,
2239,54,82,,BATTAGLIN EnricoTeam Katusha Alpecin,29,Team Katusha Alpecin,2,5,",,0:00",eschborn-frankfurt/2019,,
2240,55,123,,FEILLU BriceTeam Arkéa Samsic,33,Team Arkéa Samsic,2,5,",,0:00",eschborn-frankfurt/2019,,
2241,56,131,,TEN DAM LaurensCCC Team,38,CCC Team,1,5,",,0:00",eschborn-frankfurt/2019,,
2242,57,137,,WIŚNIOWSKI ŁukaszCCC Team,27,CCC Team,1,5,",,0:00",eschborn-frankfurt/2019,,
2243,58,155,,NEILANDS KristsIsrael Cycling Academy,24,Israel Cycling Academy,1,5,",,0:00",eschborn-frankfurt/2019,,
2244,59,26,,PARET-PEINTRE AurélienAG2R La Mondiale,23,AG2R La Mondiale,1,5,",,0:00",eschborn-frankfurt/2019,,
2245,60,13,,HAMILTON ChrisTeam Sunweb,23,Team Sunweb,1,5,",,0:00",eschborn-frankfurt/2019,,
2246,61,94,,BOARO ManueleAstana Pro Team,32,Astana Pro Team,,5,",,0:00",eschborn-frankfurt/2019,,
2247,62,191,,WEENING PieterRoompot - Charles,38,Roompot - Charles,,5,",,0:00",eschborn-frankfurt/2019,,
2248,63,192,,DE WITTE MathiasRoompot - Charles,26,Roompot - Charles,,5,",,0:00",eschborn-frankfurt/2019,,
2249,64,86,,HOLLENSTEIN RetoTeam Katusha Alpecin,33,Team Katusha Alpecin,,5,",,0:00",eschborn-frankfurt/2019,,
2250,65,72,,CONCI NicolaTrek - Segafredo,22,Trek - Segafredo,,5,",,0:00",eschborn-frankfurt/2019,,
2251,66,205,,ROVNY IvanGazprom-RusVelo,31,Gazprom-RusVelo,,5,",,0:00",eschborn-frankfurt/2019,,
2252,67,36,,VANSPEYBROUCK PieterWanty - Gobert Cycling Team,32,Wanty - Gobert Cycling Team,,5,",,0:00",eschborn-frankfurt/2019,,
2253,68,96,,GIDICH YevgeniyAstana Pro Team,22,Astana Pro Team,,5,",,0:00",eschborn-frankfurt/2019,,
2254,69,46,,SIEBERG MarcelBahrain Merida,37,Bahrain Merida,,5,",,0:00",eschborn-frankfurt/2019,,
2255,70,43,,TEUNS DylanBahrain Merida,27,Bahrain Merida,,5,",,0:00",eschborn-frankfurt/2019,,
2256,71,176,,TAARAMÄE ReinTeam Total Direct Energie,32,Team Total Direct Energie,,5,",,0:00",eschborn-frankfurt/2019,,
2257,72,174,,QUÉMÉNEUR PerrigTeam Total Direct Energie,35,Team Total Direct Energie,,5,",,0:00",eschborn-frankfurt/2019,,
2258,73,111,,MARCZYŃSKI TomaszLotto Soudal,35,Lotto Soudal,,5,",,0:00",eschborn-frankfurt/2019,,
2259,74,48,,AGNOLI ValerioBahrain Merida,34,Bahrain Merida,,5,0:140:14,eschborn-frankfurt/2019,,
2260,75,53,,KONRAD PatrickBORA - hansgrohe,27,BORA - hansgrohe,,5,0:160:16,eschborn-frankfurt/2019,,
2261,76,75,,GOGL MichaelTrek - Segafredo,25,Trek - Segafredo,,5,0:260:26,eschborn-frankfurt/2019,,
2262,77,52,,BENEDETTI CesareBORA - hansgrohe,31,BORA - hansgrohe,,5,",,0:26",eschborn-frankfurt/2019,,
2263,78,107,,WHELAN JamesEF Education First,22,EF Education First,,5,0:290:29,eschborn-frankfurt/2019,,
2264,79,101,,CLARKE SimonEF Education First,32,EF Education First,,5,",,0:29",eschborn-frankfurt/2019,,
2265,80,31,,BAUGNIES JérômeWanty - Gobert Cycling Team,32,Wanty - Gobert Cycling Team,,5,",,0:29",eschborn-frankfurt/2019,,
2266,81,113,,HANSEN AdamLotto Soudal,37,Lotto Soudal,,5,0:440:44,eschborn-frankfurt/2019,,
2267,82,54,,MÜHLBERGER GregorBORA - hansgrohe,25,BORA - hansgrohe,,5,1:041:04,eschborn-frankfurt/2019,,
2268,83,215,,PEYSKENS DimitriWallonie-Bruxelles,27,Wallonie-Bruxelles,,5,1:221:22,eschborn-frankfurt/2019,,
2269,84,83,,GONÇALVES JoséTeam Katusha Alpecin,30,Team Katusha Alpecin,,5,1:291:29,eschborn-frankfurt/2019,,
2270,85,5,,OLIVEIRA RuiUAE Team Emirates,22,UAE Team Emirates,,5,",,1:29",eschborn-frankfurt/2019,,
2271,86,4,,LAENGEN Vegard StakeUAE Team Emirates,30,UAE Team Emirates,,5,1:521:52,eschborn-frankfurt/2019,,
2272,87,22,,BIDARD FrançoisAG2R La Mondiale,27,AG2R La Mondiale,,5,1:531:53,eschborn-frankfurt/2019,,
2273,88,127,,VACHON FlorianTeam Arkéa Samsic,34,Team Arkéa Samsic,,5,2:172:17,eschborn-frankfurt/2019,,
2274,89,143,,"CLAEYS DimitriCofidis, Solutions Crédits",31,"Cofidis, Solutions Crédits",,5,",,2:17",eschborn-frankfurt/2019,,
2275,90,92,,BALLERINI DavideAstana Pro Team,24,Astana Pro Team,,5,2:582:58,eschborn-frankfurt/2019,,
2276,91,201,,SHALUNOV EvgenyGazprom-RusVelo,27,Gazprom-RusVelo,,5,",,2:58",eschborn-frankfurt/2019,,
2277,92,61,,VALGREN MichaelTeam Dimension Data,27,Team Dimension Data,,5,3:413:41,eschborn-frankfurt/2019,,
2278,93,6,,SUTHERLAND RoryUAE Team Emirates,37,UAE Team Emirates,,5,",,3:41",eschborn-frankfurt/2019,,
2279,DNF,134,,KOCH JonasCCC Team,25,CCC Team,,,-,eschborn-frankfurt/2019,,
2280,DNF,136,,VAN HOECKE GijsCCC Team,27,CCC Team,,,-,eschborn-frankfurt/2019,,
2281,DNF,135,,SAJNOK SzymonCCC Team,21,CCC Team,,,-,eschborn-frankfurt/2019,,
2282,DNF,124,,HARDY RomainTeam Arkéa Samsic,30,Team Arkéa Samsic,,,-,eschborn-frankfurt/2019,,
2283,DNF,126,,MAISON JérémyTeam Arkéa Samsic,25,Team Arkéa Samsic,,,-,eschborn-frankfurt/2019,,
2284,DNF,121,,GREIPEL AndréTeam Arkéa Samsic,36,Team Arkéa Samsic,,,-,eschborn-frankfurt/2019,,
2285,DNF,144,,"MATHIS MarcoCofidis, Solutions Crédits",25,"Cofidis, Solutions Crédits",,,-,eschborn-frankfurt/2019,,
2286,DNF,142,,"CHETOUT LoïcCofidis, Solutions Crédits",26,"Cofidis, Solutions Crédits",,,-,eschborn-frankfurt/2019,,
2287,DNF,147,,"VANBILSEN KennethCofidis, Solutions Crédits",28,"Cofidis, Solutions Crédits",,,-,eschborn-frankfurt/2019,,
2288,DNF,146,,"TOUZÉ DamienCofidis, Solutions Crédits",22,"Cofidis, Solutions Crédits",,,-,eschborn-frankfurt/2019,,
2289,DNF,175,,SELLIER SimonTeam Total Direct Energie,24,Team Total Direct Energie,,,-,eschborn-frankfurt/2019,,
2290,DNF,173,,CARDIS RomainTeam Total Direct Energie,26,Team Total Direct Energie,,,-,eschborn-frankfurt/2019,,
2291,DNF,171,,TULIK AngéloTeam Total Direct Energie,28,Team Total Direct Energie,,,-,eschborn-frankfurt/2019,,
2292,DNF,164,,SCHÖNBERGER SebastianNeri Sottoli - Selle Italia - KTM,24,Neri Sottoli - Selle Italia - KTM,,,-,eschborn-frankfurt/2019,,
2293,DNF,163,,ROSA MassimoNeri Sottoli - Selle Italia - KTM,23,Neri Sottoli - Selle Italia - KTM,,,-,eschborn-frankfurt/2019,,
2294,DNF,87,,SMIT WillieTeam Katusha Alpecin,26,Team Katusha Alpecin,,,-,eschborn-frankfurt/2019,,
2295,DNF,7,,TROIA OlivieroUAE Team Emirates,24,UAE Team Emirates,,,-,eschborn-frankfurt/2019,,
2296,DNF,3,,FERRARI RobertoUAE Team Emirates,36,UAE Team Emirates,,,-,eschborn-frankfurt/2019,,
2297,DNF,77,,REIJNEN KielTrek - Segafredo,32,Trek - Segafredo,,,-,eschborn-frankfurt/2019,,
2298,DNF,74,,FRAME AlexTrek - Segafredo,25,Trek - Segafredo,,,-,eschborn-frankfurt/2019,,
2299,DNF,73,,DE KORT KoenTrek - Segafredo,36,Trek - Segafredo,,,-,eschborn-frankfurt/2019,,
2300,DNF,76,,KIRSCH AlexTrek - Segafredo,26,Trek - Segafredo,,,-,eschborn-frankfurt/2019,,
2301,DNF,62,,DAVIES ScottTeam Dimension Data,23,Team Dimension Data,,,-,eschborn-frankfurt/2019,,
2302,DNF,67,,VERMOTE JulienTeam Dimension Data,29,Team Dimension Data,,,-,eschborn-frankfurt/2019,,
2303,DNF,66,,JANSE VAN RENSBURG ReinardtTeam Dimension Data,30,Team Dimension Data,,,-,eschborn-frankfurt/2019,,
2304,DNF,18,,CURVERS RoyTeam Sunweb,39,Team Sunweb,,,-,eschborn-frankfurt/2019,,
2305,DNF,16,,POWER RobertTeam Sunweb,23,Team Sunweb,,,-,eschborn-frankfurt/2019,,
2306,DNF,15,,PEDERSEN CasperTeam Sunweb,23,Team Sunweb,,,-,eschborn-frankfurt/2019,,
2307,DNF,11,,MATTHEWS MichaelTeam Sunweb,28,Team Sunweb,,,-,eschborn-frankfurt/2019,,
2308,DNF,97,,ZAKHAROV ArtyomAstana Pro Team,27,Astana Pro Team,,,-,eschborn-frankfurt/2019,,
2309,DNF,95,,DE VREESE LaurensAstana Pro Team,30,Astana Pro Team,,,-,eschborn-frankfurt/2019,,
2310,DNF,56,,SCHWARZMANN MichaelBORA - hansgrohe,28,BORA - hansgrohe,,,-,eschborn-frankfurt/2019,,
2311,DNF,185,,VAN POUCKE AaronSport Vlaanderen - Baloise,21,Sport Vlaanderen - Baloise,,,-,eschborn-frankfurt/2019,,
2312,DNF,183,,PLANCKAERT EmielSport Vlaanderen - Baloise,22,Sport Vlaanderen - Baloise,,,-,eschborn-frankfurt/2019,,
2313,DNF,187,,WILLEMS ThimoSport Vlaanderen - Baloise,23,Sport Vlaanderen - Baloise,,,-,eschborn-frankfurt/2019,,
2314,DNF,184,,VAN GOMPEL MathiasSport Vlaanderen - Baloise,23,Sport Vlaanderen - Baloise,,,-,eschborn-frankfurt/2019,,
2315,DNF,212,,ISTA KevynWallonie-Bruxelles,34,Wallonie-Bruxelles,,,-,eschborn-frankfurt/2019,,
2316,DNF,214,,MOLLY KennyWallonie-Bruxelles,22,Wallonie-Bruxelles,,,-,eschborn-frankfurt/2019,,
2317,DNF,217,,PAASSCHENS MathijsWallonie-Bruxelles,23,Wallonie-Bruxelles,,,-,eschborn-frankfurt/2019,,
2318,DNF,211,,JULES JustinWallonie-Bruxelles,32,Wallonie-Bruxelles,,,-,eschborn-frankfurt/2019,,
2319,DNF,37,,VALLÉE BorisWanty - Gobert Cycling Team,25,Wanty - Gobert Cycling Team,,,-,eschborn-frankfurt/2019,,
2320,DNF,34,,OFFREDO YoannWanty - Gobert Cycling Team,32,Wanty - Gobert Cycling Team,,,-,eschborn-frankfurt/2019,,
2321,DNF,35,,VAN MELSEN KévinWanty - Gobert Cycling Team,32,Wanty - Gobert Cycling Team,,,-,eschborn-frankfurt/2019,,
2322,DNF,207,,VOROBYEV AntonGazprom-RusVelo,28,Gazprom-RusVelo,,,-,eschborn-frankfurt/2019,,
2323,DNF,203,,KURIANOV StepanGazprom-RusVelo,22,Gazprom-RusVelo,,,-,eschborn-frankfurt/2019,,
2324,DNF,202,,KOBERNYAK EvgenyGazprom-RusVelo,24,Gazprom-RusVelo,,,-,eschborn-frankfurt/2019,,
2325,DNF,114,,KLUGE RogerLotto Soudal,33,Lotto Soudal,,,-,eschborn-frankfurt/2019,,
2326,DNF,115,,MERTZ RémyLotto Soudal,23,Lotto Soudal,,,-,eschborn-frankfurt/2019,,
2327,DNF,117,,WOUTERS EnzoLotto Soudal,23,Lotto Soudal,,,-,eschborn-frankfurt/2019,,
2328,DNF,112,,FRISON FrederikLotto Soudal,26,Lotto Soudal,,,-,eschborn-frankfurt/2019,,
2329,DNF,194,,REINDERS ElmarRoompot - Charles,27,Roompot - Charles,,,-,eschborn-frankfurt/2019,,
2330,DNF,196,,TIMMERMANS JustinRoompot - Charles,22,Roompot - Charles,,,-,eschborn-frankfurt/2019,,
2331,DNF,197,,VAN GINNEKEN SjoerdRoompot - Charles,26,Roompot - Charles,,,-,eschborn-frankfurt/2019,,
2332,DNF,154,,JENSEN AugustIsrael Cycling Academy,27,Israel Cycling Academy,,,-,eschborn-frankfurt/2019,,
2333,DNF,153,,GOLDSTEIN RoyIsrael Cycling Academy,25,Israel Cycling Academy,,,-,eschborn-frankfurt/2019,,
2334,DNF,41,,BAUHAUS PhilBahrain Merida,24,Bahrain Merida,,,-,eschborn-frankfurt/2019,,
2335,DNF,106,,OWEN LoganEF Education First,24,EF Education First,,,-,eschborn-frankfurt/2019,,
2336,DNF,104,,HOFLAND MorenoEF Education First,27,EF Education First,,,-,eschborn-frankfurt/2019,,
2337,DNF,108,,MODOLO SachaEF Education First,31,EF Education First,,,-,eschborn-frankfurt/2019,,
2338,DNF,105,,MCLAY DanielEF Education First,27,EF Education First,,,-,eschborn-frankfurt/2019,,
2339,,,,,,,,,,san-sebastian/2019,,
2340,1,5,,EVENEPOEL RemcoDeceuninck - Quick Step,19,Deceuninck - Quick Step,400,225,5:44:27,san-sebastian/2019,,
2341,2,41,,VAN AVERMAET GregCCC Team,34,CCC Team,320,150,0:380:38,san-sebastian/2019,,
2342,3,114,,HIRSCHI MarcTeam Sunweb,20,Team Sunweb,260,110,",,0:38",san-sebastian/2019,,
2343,4,21,,IZAGIRRE GorkaAstana Pro Team,31,Astana Pro Team,220,90,",,0:38",san-sebastian/2019,,
2344,5,141,,MOLLEMA BaukeTrek - Segafredo,32,Trek - Segafredo,180,80,",,0:38",san-sebastian/2019,,
2345,6,31,,KONRAD PatrickBORA - hansgrohe,27,BORA - hansgrohe,140,70,",,0:38",san-sebastian/2019,,
2346,7,87,,VANENDERT JelleLotto Soudal,34,Lotto Soudal,120,60,",,0:38",san-sebastian/2019,,
2347,8,7,,MAS EnricDeceuninck - Quick Step,24,Deceuninck - Quick Step,100,50,",,0:38",san-sebastian/2019,,
2348,9,57,,WOODS MichaelEF Education First,32,EF Education First,80,46,",,0:38",san-sebastian/2019,,
2349,10,96,,VALVERDE AlejandroMovistar Team,39,Movistar Team,68,42,",,0:38",san-sebastian/2019,,
2350,11,143,,CICCONE GiulioTrek - Segafredo,24,Trek - Segafredo,56,38,",,0:38",san-sebastian/2019,,
2351,12,61,,MOLARD RudyGroupama - FDJ,29,Groupama - FDJ,48,34,",,0:38",san-sebastian/2019,,
2352,13,147,,SKUJIŅŠ TomsTrek - Segafredo,28,Trek - Segafredo,40,30,0:410:41,san-sebastian/2019,,
2353,14,53,,CARTHY HughEF Education First,25,EF Education First,32,26,0:460:46,san-sebastian/2019,,
2354,15,73,,DUNBAR EddieTeam INEOS,22,Team INEOS,28,22,0:560:56,san-sebastian/2019,,
2355,16,207,,"SIMON JulienCofidis, Solutions Crédits",33,"Cofidis, Solutions Crédits",24,20,1:071:07,san-sebastian/2019,,
2356,17,131,,KREUZIGER RomanTeam Dimension Data,33,Team Dimension Data,24,18,",,1:07",san-sebastian/2019,,
2357,18,127,,PADUN MarkBahrain Merida,23,Bahrain Merida,24,17,1:151:15,san-sebastian/2019,,
2358,19,22,,BILBAO PelloAstana Pro Team,29,Astana Pro Team,24,16,",,1:15",san-sebastian/2019,,
2359,20,51,,CLARKE SimonEF Education First,33,EF Education First,24,15,",,1:15",san-sebastian/2019,,
2360,21,65,,MADOUAS ValentinGroupama - FDJ,23,Groupama - FDJ,16,14,",,1:15",san-sebastian/2019,,
2361,22,35,,MÜHLBERGER GregorBORA - hansgrohe,25,BORA - hansgrohe,16,13,1:221:22,san-sebastian/2019,,
2362,23,102,,BOOKWALTER BrentMitchelton-Scott,35,Mitchelton-Scott,16,12,",,1:22",san-sebastian/2019,,
2363,24,106,,HAMILTON LucasMitchelton-Scott,23,Mitchelton-Scott,16,11,1:231:23,san-sebastian/2019,,
2364,25,155,,KUSS SeppTeam Jumbo-Visma,24,Team Jumbo-Visma,16,10,1:261:26,san-sebastian/2019,,
2365,26,4,,DEVENYNS DriesDeceuninck - Quick Step,36,Deceuninck - Quick Step,16,9,1:431:43,san-sebastian/2019,,
2366,27,67,,ROUX AnthonyGroupama - FDJ,32,Groupama - FDJ,16,8,1:461:46,san-sebastian/2019,,
2367,28,192,,CHERNETSKI SergeiCaja Rural - Seguros RGA,29,Caja Rural - Seguros RGA,16,7,",,1:46",san-sebastian/2019,,
2368,29,206,,"PEREZ AnthonyCofidis, Solutions Crédits",28,"Cofidis, Solutions Crédits",16,6,",,1:46",san-sebastian/2019,,
