,Rnk,BIB,H2H,Rider,Age,Team,UCI,Pnt,Time,race_code,,Avg
219,DNF,17,,THEUNS EdwardTrek - Segafredo,28,Trek - Segafredo,,,-,omloop-het-nieuwsblad/2020,,
220,DNF,12,,SIMMONS QuinnTrek - Segafredo,18,Trek - Segafredo,,,-,omloop-het-nieuwsblad/2020,,
221,DNF,14,,LIEPIŅŠ EmīlsTrek - Segafredo,27,Trek - Segafredo,,,-,omloop-het-nieuwsblad/2020,,
222,DNF,167,,BATTISTELLA SamueleNTT Pro Cycling,21,NTT Pro Cycling,,,-,omloop-het-nieuwsblad/2020,,
223,DNF,162,,GOGL MichaelNTT Pro Cycling,26,NTT Pro Cycling,,,-,omloop-het-nieuwsblad/2020,,
224,DNF,165,,STOKBRO AndreasNTT Pro Cycling,22,NTT Pro Cycling,,,-,omloop-het-nieuwsblad/2020,,
225,DNF,166,,TILLER RasmusNTT Pro Cycling,23,NTT Pro Cycling,,,-,omloop-het-nieuwsblad/2020,,
226,DNF,5,,KEISSE IljoDeceuninck - Quick Step,37,Deceuninck - Quick Step,,,-,omloop-het-nieuwsblad/2020,,
227,DNF,156,,VAN DER HOORN TacoTeam Jumbo-Visma,26,Team Jumbo-Visma,,,-,omloop-het-nieuwsblad/2020,,
228,DNF,153,,JANSEN Amund GrøndahlTeam Jumbo-Visma,26,Team Jumbo-Visma,,,-,omloop-het-nieuwsblad/2020,,
229,DNF,154,,LINDEMAN Bert-JanTeam Jumbo-Visma,30,Team Jumbo-Visma,,,-,omloop-het-nieuwsblad/2020,,
230,DNF,173,,DENZ NicoTeam Sunweb,26,Team Sunweb,,,-,omloop-het-nieuwsblad/2020,,
231,DNF,174,,EEKHOFF NilsTeam Sunweb,22,Team Sunweb,,,-,omloop-het-nieuwsblad/2020,,
232,DNF,172,,ARNDT NikiasTeam Sunweb,28,Team Sunweb,,,-,omloop-het-nieuwsblad/2020,,
233,DNF,176,,PEDERSEN CasperTeam Sunweb,23,Team Sunweb,,,-,omloop-het-nieuwsblad/2020,,
234,DNF,177,,SÜTTERLIN JashaTeam Sunweb,27,Team Sunweb,,,-,omloop-het-nieuwsblad/2020,,
235,DNF,65,,HOULE HugoAstana Pro Team,29,Astana Pro Team,,,-,omloop-het-nieuwsblad/2020,,
236,DNF,61,,DE VREESE LaurensAstana Pro Team,31,Astana Pro Team,,,-,omloop-het-nieuwsblad/2020,,
237,DNF,66,,BOARO ManueleAstana Pro Team,32,Astana Pro Team,,,-,omloop-het-nieuwsblad/2020,,
238,DNF,62,,ARANBURU AlexAstana Pro Team,24,Astana Pro Team,,,-,omloop-het-nieuwsblad/2020,,
239,DNF,67,,BIZHIGITOV ZhandosAstana Pro Team,28,Astana Pro Team,,,-,omloop-het-nieuwsblad/2020,,
240,DNF,64,,GRUZDEV DmitriyAstana Pro Team,33,Astana Pro Team,,,-,omloop-het-nieuwsblad/2020,,
241,DNF,83,,GAMPER PatrickBORA - hansgrohe,23,BORA - hansgrohe,,,-,omloop-het-nieuwsblad/2020,,
242,DNF,81,,BAŠKA ErikBORA - hansgrohe,26,BORA - hansgrohe,,,-,omloop-het-nieuwsblad/2020,,
243,DNF,84,,LAAS MartinBORA - hansgrohe,26,BORA - hansgrohe,,,-,omloop-het-nieuwsblad/2020,,
244,DNF,87,,SCHILLINGER AndreasBORA - hansgrohe,36,BORA - hansgrohe,,,-,omloop-het-nieuwsblad/2020,,
245,DNF,145,,ROWE LukeTeam INEOS,29,Team INEOS,,,-,omloop-het-nieuwsblad/2020,,
246,DNF,147,,BASSO LeonardoTeam INEOS,26,Team INEOS,,,-,omloop-het-nieuwsblad/2020,,
247,DNF,142,,DOULL OwainTeam INEOS,26,Team INEOS,,,-,omloop-het-nieuwsblad/2020,,
248,DNF,143,,LAWLESS ChrisTeam INEOS,24,Team INEOS,,,-,omloop-het-nieuwsblad/2020,,
249,DNF,225,,DELTOMBE KevinSport Vlaanderen - Baloise,26,Sport Vlaanderen - Baloise,,,-,omloop-het-nieuwsblad/2020,,
250,DNF,226,,BEULLENS CedricSport Vlaanderen - Baloise,23,Sport Vlaanderen - Baloise,,,-,omloop-het-nieuwsblad/2020,,
251,DNF,222,,DE WILDE GillesSport Vlaanderen - Baloise,20,Sport Vlaanderen - Baloise,,,-,omloop-het-nieuwsblad/2020,,
252,DNF,224,,SPRENGERS ThomasSport Vlaanderen - Baloise,30,Sport Vlaanderen - Baloise,,,-,omloop-het-nieuwsblad/2020,,
253,DNF,201,,LIETAER EliotBingoal - Wallonie Bruxelles,29,Bingoal - Wallonie Bruxelles,,,-,omloop-het-nieuwsblad/2020,,
254,DNF,205,,SIX FranklinBingoal - Wallonie Bruxelles,23,Bingoal - Wallonie Bruxelles,,,-,omloop-het-nieuwsblad/2020,,
255,DNF,202,,NÕMMELA AkselBingoal - Wallonie Bruxelles,25,Bingoal - Wallonie Bruxelles,,,-,omloop-het-nieuwsblad/2020,,
256,DNF,206,,SUTER JoelBingoal - Wallonie Bruxelles,21,Bingoal - Wallonie Bruxelles,,,-,omloop-het-nieuwsblad/2020,,
257,DNF,203,,PAASSCHENS MathijsBingoal - Wallonie Bruxelles,23,Bingoal - Wallonie Bruxelles,,,-,omloop-het-nieuwsblad/2020,,
258,DNF,207,,TAMINIAUX LionelBingoal - Wallonie Bruxelles,23,Bingoal - Wallonie Bruxelles,,,-,omloop-het-nieuwsblad/2020,,
259,DNF,204,,ROBEET LudovicBingoal - Wallonie Bruxelles,25,Bingoal - Wallonie Bruxelles,,,-,omloop-het-nieuwsblad/2020,,
260,DNF,213,,OFFREDO YoannCircus - Wanty Gobert,33,Circus - Wanty Gobert,,,-,omloop-het-nieuwsblad/2020,,
261,DNF,214,,VANSPEYBROUCK PieterCircus - Wanty Gobert,33,Circus - Wanty Gobert,,,-,omloop-het-nieuwsblad/2020,,
262,DNF,216,,VAN POPPEL DannyCircus - Wanty Gobert,26,Circus - Wanty Gobert,,,-,omloop-het-nieuwsblad/2020,,
263,DNF,217,,VLIEGEN LoïcCircus - Wanty Gobert,26,Circus - Wanty Gobert,,,-,omloop-het-nieuwsblad/2020,,
264,DNF,212,,DE WINTER LudwigCircus - Wanty Gobert,27,Circus - Wanty Gobert,,,-,omloop-het-nieuwsblad/2020,,
265,DNF,137,,PRADES EduardMovistar Team,32,Movistar Team,,,-,omloop-het-nieuwsblad/2020,,
266,DNF,136,,MAS LluísMovistar Team,30,Movistar Team,,,-,omloop-het-nieuwsblad/2020,,
267,DNF,133,,HOLLMANN JuriMovistar Team,20,Movistar Team,,,-,omloop-het-nieuwsblad/2020,,
268,DNF,135,,JORGENSON MatteoMovistar Team,20,Movistar Team,,,-,omloop-het-nieuwsblad/2020,,
269,DNF,132,,CULLAIGH GabrielMovistar Team,23,Movistar Team,,,-,omloop-het-nieuwsblad/2020,,
270,DNF,24,,VAN GOETHEM BrianLotto Soudal,28,Lotto Soudal,,,-,omloop-het-nieuwsblad/2020,,
271,DNF,26,,DIBBEN JonathanLotto Soudal,26,Lotto Soudal,,,-,omloop-het-nieuwsblad/2020,,
272,DNF,114,,MCCABE TravisIsrael Start-Up Nation,30,Israel Start-Up Nation,,,-,omloop-het-nieuwsblad/2020,,
273,DNF,115,,WÜRTZ SCHMIDT MadsIsrael Start-Up Nation,25,Israel Start-Up Nation,,,-,omloop-het-nieuwsblad/2020,,
274,DNF,116,,NEILANDS KristsIsrael Start-Up Nation,25,Israel Start-Up Nation,,,-,omloop-het-nieuwsblad/2020,,
275,DNF,113,,BOIVIN GuillaumeIsrael Start-Up Nation,30,Israel Start-Up Nation,,,-,omloop-het-nieuwsblad/2020,,
276,DNF,73,,BOLE GregaBahrain - McLaren,34,Bahrain - McLaren,,,-,omloop-het-nieuwsblad/2020,,
277,DNF,76,,PIBERNIK LukaBahrain - McLaren,26,Bahrain - McLaren,,,-,omloop-het-nieuwsblad/2020,,
278,DNF,72,,SIEBERG MarcelBahrain - McLaren,37,Bahrain - McLaren,,,-,omloop-het-nieuwsblad/2020,,
279,DNF,57,,SCULLY TomEF Pro Cycling,30,EF Pro Cycling,,,-,omloop-het-nieuwsblad/2020,,
280,DNF,54,,VAN DEN BERG JuliusEF Pro Cycling,23,EF Pro Cycling,,,-,omloop-het-nieuwsblad/2020,,
281,DNF,52,,HALVORSEN KristofferEF Pro Cycling,23,EF Pro Cycling,,,-,omloop-het-nieuwsblad/2020,,
282,DNF,55,,OWEN LoganEF Pro Cycling,24,EF Pro Cycling,,,-,omloop-het-nieuwsblad/2020,,
283,DNF,56,,RUTSCH JonasEF Pro Cycling,22,EF Pro Cycling,,,-,omloop-het-nieuwsblad/2020,,
284,DNS,45,,GOUGEARD AlexisAG2R La Mondiale,26,AG2R La Mondiale,,,-,omloop-het-nieuwsblad/2020,,
285,,,,,,,,,,strade-bianche/2020,,
286,1,201,,VAN AERT WoutTeam Jumbo-Visma,25,Team Jumbo-Visma,300,225,4:58:56,strade-bianche/2020,,
287,2,234,,FORMOLO DavideUAE Team Emirates,27,UAE Team Emirates,250,150,0:300:30,strade-bianche/2020,,
288,3,87,,SCHACHMANN MaximilianBORA - hansgrohe,26,BORA - hansgrohe,215,110,0:320:32,strade-bianche/2020,,
289,4,111,,BETTIOL AlbertoEF Pro Cycling,26,EF Pro Cycling,175,90,1:311:31,strade-bianche/2020,,
290,5,44,,FUGLSANG JakobAstana Pro Team,35,Astana Pro Team,120,80,2:552:55,strade-bianche/2020,,
291,6,7,,ŠTYBAR ZdeněkDeceuninck - Quick Step,34,Deceuninck - Quick Step,115,70,3:593:59,strade-bianche/2020,,
292,7,154,,BOOKWALTER BrentMitchelton-Scott,36,Mitchelton-Scott,95,60,4:254:25,strade-bianche/2020,,
293,8,91,,VAN AVERMAET GregCCC Team,35,CCC Team,75,50,4:274:27,strade-bianche/2020,,
294,9,173,,GOGL MichaelNTT Pro Cycling,26,NTT Pro Cycling,60,46,6:476:47,strade-bianche/2020,,
295,10,181,,ROSA DiegoTeam Arkéa Samsic,31,Team Arkéa Samsic,50,42,7:457:45,strade-bianche/2020,,
296,11,85,,MÜHLBERGER GregorBORA - hansgrohe,26,BORA - hansgrohe,40,38,8:118:11,strade-bianche/2020,,
297,12,192,,KWIATKOWSKI MichałTeam INEOS,30,Team INEOS,35,34,10:0310:03,strade-bianche/2020,,
298,13,231,,POGAČAR TadejUAE Team Emirates,21,UAE Team Emirates,30,30,",,10:03",strade-bianche/2020,,
299,14,121,,KÜNG StefanGroupama - FDJ,26,Groupama - FDJ,25,26,",,10:03",strade-bianche/2020,,
300,15,21,,VAN DER POEL MathieuAlpecin-Fenix,25,Alpecin-Fenix,20,22,10:0610:06,strade-bianche/2020,,
301,16,237,,ULISSI DiegoUAE Team Emirates,31,UAE Team Emirates,20,20,10:0910:09,strade-bianche/2020,,
302,17,46,,IZAGIRRE GorkaAstana Pro Team,32,Astana Pro Team,20,18,",,10:09",strade-bianche/2020,,
303,18,106,,VLIEGEN LoïcCircus - Wanty Gobert,26,Circus - Wanty Gobert,20,17,10:1110:11,strade-bianche/2020,,
304,19,65,,MOHORIČ MatejBahrain - McLaren,25,Bahrain - McLaren,20,16,10:3010:30,strade-bianche/2020,,
305,20,16,,VENDRAME AndreaAG2R La Mondiale,26,AG2R La Mondiale,20,15,13:4113:41,strade-bianche/2020,,
306,21,232,,CONTI ValerioUAE Team Emirates,27,UAE Team Emirates,12,14,13:4613:46,strade-bianche/2020,,
307,22,152,,BAUER JackMitchelton-Scott,35,Mitchelton-Scott,12,13,14:1114:11,strade-bianche/2020,,
308,23,83,,BURGHARDT MarcusBORA - hansgrohe,37,BORA - hansgrohe,12,12,14:4614:46,strade-bianche/2020,,
309,24,1,,ALAPHILIPPE JulianDeceuninck - Quick Step,28,Deceuninck - Quick Step,12,11,15:0615:06,strade-bianche/2020,,
310,25,141,,GILBERT PhilippeLotto Soudal,38,Lotto Soudal,12,10,",,15:06",strade-bianche/2020,,
311,26,36,,RUMAC JosipAndroni Giocattoli - Sidermec,25,Androni Giocattoli - Sidermec,12,9,",,15:06",strade-bianche/2020,,
312,27,86,,OSS DanielBORA - hansgrohe,33,BORA - hansgrohe,12,8,19:2719:27,strade-bianche/2020,,
313,28,95,,SCHÄR MichaelCCC Team,33,CCC Team,12,7,",,19:27",strade-bianche/2020,,
314,29,45,,HOULE HugoAstana Pro Team,29,Astana Pro Team,12,6,",,19:27",strade-bianche/2020,,
315,30,174,,VALGREN MichaelNTT Pro Cycling,28,NTT Pro Cycling,12,5,",,19:27",strade-bianche/2020,,
316,31,125,,LE GAC OlivierGroupama - FDJ,26,Groupama - FDJ,5,5,",,19:27",strade-bianche/2020,,
317,32,223,,CICCONE GiulioTrek - Segafredo,25,Trek - Segafredo,5,5,",,19:27",strade-bianche/2020,,
318,33,92,,DE MARCHI AlessandroCCC Team,34,CCC Team,5,5,",,19:27",strade-bianche/2020,,
319,34,134,,DOWSETT AlexIsrael Start-Up Nation,31,Israel Start-Up Nation,5,5,",,19:27",strade-bianche/2020,,
320,35,113,,CRADDOCK LawsonEF Pro Cycling,28,EF Pro Cycling,5,5,",,19:27",strade-bianche/2020,,
321,36,117,,WOODS MichaelEF Pro Cycling,33,EF Pro Cycling,5,5,",,19:27",strade-bianche/2020,,
322,37,53,,GAUTIER CyrilB&B Hotels - Vital Concept p/b KTM,32,B&B Hotels - Vital Concept p/b KTM,5,5,",,19:27",strade-bianche/2020,,
323,38,203,,JANSEN Amund GrøndahlTeam Jumbo-Visma,26,Team Jumbo-Visma,5,5,",,19:27",strade-bianche/2020,,
324,39,233,,COSTA RuiUAE Team Emirates,33,UAE Team Emirates,5,5,",,19:27",strade-bianche/2020,,
325,40,34,,PELLAUD SimonAndroni Giocattoli - Sidermec,27,Androni Giocattoli - Sidermec,5,5,",,19:27",strade-bianche/2020,,
326,41,33,,GABBURO DavideAndroni Giocattoli - Sidermec,27,Androni Giocattoli - Sidermec,5,5,20:5320:53,strade-bianche/2020,,
327,42,172,,BOASSON HAGEN EdvaldNTT Pro Cycling,33,NTT Pro Cycling,5,5,21:1621:16,strade-bianche/2020,,
328,OTL,26,,VERMEERSCH GianniAlpecin-Fenix,27,Alpecin-Fenix,,,-,strade-bianche/2020,,
329,OTL,22,,DE TIER FlorisAlpecin-Fenix,28,Alpecin-Fenix,,,-,strade-bianche/2020,,
330,OTL,93,,GESCHKE SimonCCC Team,34,CCC Team,,,-,strade-bianche/2020,,
331,OTL,156,,KONYCHEV AlexanderMitchelton-Scott,22,Mitchelton-Scott,,,-,strade-bianche/2020,,
332,OTL,175,,KREUZIGER RomanNTT Pro Cycling,34,NTT Pro Cycling,,,-,strade-bianche/2020,,
333,OTL,4,,HONORÉ Mikkel FrølichDeceuninck - Quick Step,23,Deceuninck - Quick Step,,,-,strade-bianche/2020,,
334,OTL,82,,BENEDETTI CesareBORA - hansgrohe,32,BORA - hansgrohe,,,-,strade-bianche/2020,,
335,OTL,35,,RAVANELLI SimoneAndroni Giocattoli - Sidermec,25,Androni Giocattoli - Sidermec,,,-,strade-bianche/2020,,
336,DNF,12,,DUVAL JulienAG2R La Mondiale,30,AG2R La Mondiale,,,-,strade-bianche/2020,,
337,DNF,17,,WARBASSE LarryAG2R La Mondiale,30,AG2R La Mondiale,,,-,strade-bianche/2020,,
338,DNF,13,,GODON DorianAG2R La Mondiale,24,AG2R La Mondiale,,,-,strade-bianche/2020,,
339,DNF,14,,NAESEN LawrenceAG2R La Mondiale,27,AG2R La Mondiale,,,-,strade-bianche/2020,,
340,DNF,15,,NAESEN OliverAG2R La Mondiale,29,AG2R La Mondiale,,,-,strade-bianche/2020,,
341,DNF,27,,WALSLEBEN PhilippAlpecin-Fenix,32,Alpecin-Fenix,,,-,strade-bianche/2020,,
342,DNF,23,,SBARAGLI KristianAlpecin-Fenix,30,Alpecin-Fenix,,,-,strade-bianche/2020,,
343,DNF,24,,THWAITES ScottAlpecin-Fenix,30,Alpecin-Fenix,,,-,strade-bianche/2020,,
344,DNF,25,,VAKOČ PetrAlpecin-Fenix,28,Alpecin-Fenix,,,-,strade-bianche/2020,,
345,DNF,97,,VAN HOOYDONCK NathanCCC Team,24,CCC Team,,,-,strade-bianche/2020,,
346,DNF,94,,KOCH JonasCCC Team,27,CCC Team,,,-,strade-bianche/2020,,
347,DNF,96,,VAN HOECKE GijsCCC Team,28,CCC Team,,,-,strade-bianche/2020,,
348,DNF,185,,HARDY RomainTeam Arkéa Samsic,31,Team Arkéa Samsic,,,-,strade-bianche/2020,,
349,DNF,186,,RUSSO ClémentTeam Arkéa Samsic,25,Team Arkéa Samsic,,,-,strade-bianche/2020,,
350,DNF,187,,VACHON FlorianTeam Arkéa Samsic,35,Team Arkéa Samsic,,,-,strade-bianche/2020,,
351,DNF,182,,BONNAMOUR FranckTeam Arkéa Samsic,25,Team Arkéa Samsic,,,-,strade-bianche/2020,,
352,DNF,183,,DECLERCQ BenjaminTeam Arkéa Samsic,26,Team Arkéa Samsic,,,-,strade-bianche/2020,,
353,DNF,184,,DELAPLACE AnthonyTeam Arkéa Samsic,30,Team Arkéa Samsic,,,-,strade-bianche/2020,,
354,DNF,122,,DELAGE MickaëlGroupama - FDJ,34,Groupama - FDJ,,,-,strade-bianche/2020,,
355,DNF,123,,GENIETS KevinGroupama - FDJ,23,Groupama - FDJ,,,-,strade-bianche/2020,,
356,DNF,124,,GUGLIELMI SimonGroupama - FDJ,23,Groupama - FDJ,,,-,strade-bianche/2020,,
357,DNF,126,,SARREAU MarcGroupama - FDJ,27,Groupama - FDJ,,,-,strade-bianche/2020,,
358,DNF,127,,VINCENT LéoGroupama - FDJ,24,Groupama - FDJ,,,-,strade-bianche/2020,,
359,DNF,157,,STANNARD RobertMitchelton-Scott,21,Mitchelton-Scott,,,-,strade-bianche/2020,,
360,DNF,155,,DURBRIDGE LukeMitchelton-Scott,29,Mitchelton-Scott,,,-,strade-bianche/2020,,
361,DNF,153,,BEWLEY SamMitchelton-Scott,33,Mitchelton-Scott,,,-,strade-bianche/2020,,
362,DNF,151,,AFFINI EdoardoMitchelton-Scott,24,Mitchelton-Scott,,,-,strade-bianche/2020,,
363,DNF,235,,POLANC JanUAE Team Emirates,28,UAE Team Emirates,,,-,strade-bianche/2020,,
364,DNF,236,,RIABUSHENKO AlexandrUAE Team Emirates,24,UAE Team Emirates,,,-,strade-bianche/2020,,
365,DNF,224,,CONCI NicolaTrek - Segafredo,23,Trek - Segafredo,,,-,strade-bianche/2020,,
366,DNF,225,,NIBALI AntonioTrek - Segafredo,27,Trek - Segafredo,,,-,strade-bianche/2020,,
367,DNF,221,,NIBALI VincenzoTrek - Segafredo,35,Trek - Segafredo,,,-,strade-bianche/2020,,
368,DNF,226,,SKUJIŅŠ TomsTrek - Segafredo,29,Trek - Segafredo,,,-,strade-bianche/2020,,
369,DNF,222,,BRAMBILLA GianlucaTrek - Segafredo,32,Trek - Segafredo,,,-,strade-bianche/2020,,
370,DNF,227,,WEENING PieterTrek - Segafredo,39,Trek - Segafredo,,,-,strade-bianche/2020,,
371,DNF,176,,SOBRERO MatteoNTT Pro Cycling,23,NTT Pro Cycling,,,-,strade-bianche/2020,,
372,DNF,177,,TILLER RasmusNTT Pro Cycling,24,NTT Pro Cycling,,,-,strade-bianche/2020,,
373,DNF,171,,BATTISTELLA SamueleNTT Pro Cycling,21,NTT Pro Cycling,,,-,strade-bianche/2020,,
374,DNF,2,,ASGREEN KasperDeceuninck - Quick Step,25,Deceuninck - Quick Step,,,-,strade-bianche/2020,,
375,DNF,3,,BALLERINI DavideDeceuninck - Quick Step,25,Deceuninck - Quick Step,,,-,strade-bianche/2020,,
376,DNF,5,,JUNGELS BobDeceuninck - Quick Step,27,Deceuninck - Quick Step,,,-,strade-bianche/2020,,
377,DNF,6,,SERRY PieterDeceuninck - Quick Step,31,Deceuninck - Quick Step,,,-,strade-bianche/2020,,
378,DNF,202,,BOUWMAN KoenTeam Jumbo-Visma,26,Team Jumbo-Visma,,,-,strade-bianche/2020,,
379,DNF,204,,LINDEMAN Bert-JanTeam Jumbo-Visma,31,Team Jumbo-Visma,,,-,strade-bianche/2020,,
380,DNF,205,,MARTENS PaulTeam Jumbo-Visma,36,Team Jumbo-Visma,,,-,strade-bianche/2020,,
381,DNF,207,,WYNANTS MaartenTeam Jumbo-Visma,38,Team Jumbo-Visma,,,-,strade-bianche/2020,,
382,DNF,206,,TOLHOEK AntwanTeam Jumbo-Visma,26,Team Jumbo-Visma,,,-,strade-bianche/2020,,
383,DNF,216,,ROCHE NicolasTeam Sunweb,36,Team Sunweb,,,-,strade-bianche/2020,,
384,DNF,213,,HIRSCHI MarcTeam Sunweb,21,Team Sunweb,,,-,strade-bianche/2020,,
385,DNF,217,,SÜTTERLIN JashaTeam Sunweb,27,Team Sunweb,,,-,strade-bianche/2020,,
386,DNF,212,,ARNDT NikiasTeam Sunweb,28,Team Sunweb,,,-,strade-bianche/2020,,
387,DNF,214,,KRAGH ANDERSEN SørenTeam Sunweb,25,Team Sunweb,,,-,strade-bianche/2020,,
388,DNF,211,,BENOOT TiesjTeam Sunweb,26,Team Sunweb,,,-,strade-bianche/2020,,
389,DNF,215,,NIEUWENHUIS JorisTeam Sunweb,24,Team Sunweb,,,-,strade-bianche/2020,,
390,DNF,43,,FELLINE FabioAstana Pro Team,30,Astana Pro Team,,,-,strade-bianche/2020,,
391,DNF,47,,IZAGIRRE IonAstana Pro Team,31,Astana Pro Team,,,-,strade-bianche/2020,,
392,DNF,41,,LUTSENKO AlexeyAstana Pro Team,27,Astana Pro Team,,,-,strade-bianche/2020,,
393,DNF,42,,BOARO ManueleAstana Pro Team,33,Astana Pro Team,,,-,strade-bianche/2020,,
394,DNF,84,,GATTO OscarBORA - hansgrohe,35,BORA - hansgrohe,,,-,strade-bianche/2020,,
395,DNF,81,,SAGAN PeterBORA - hansgrohe,30,BORA - hansgrohe,,,-,strade-bianche/2020,,
396,DNF,194,,NARVÁEZ JhonatanTeam INEOS,23,Team INEOS,,,-,strade-bianche/2020,,
397,DNF,195,,PUCCIO SalvatoreTeam INEOS,30,Team INEOS,,,-,strade-bianche/2020,,
398,DNF,191,,DOULL OwainTeam INEOS,27,Team INEOS,,,-,strade-bianche/2020,,
399,DNF,196,,ROWE LukeTeam INEOS,30,Team INEOS,,,-,strade-bianche/2020,,
400,DNF,193,,MOSCON GianniTeam INEOS,26,Team INEOS,,,-,strade-bianche/2020,,
401,DNF,197,,SWIFT BenTeam INEOS,32,Team INEOS,,,-,strade-bianche/2020,,
402,DNF,101,,HERMANS QuintenCircus - Wanty Gobert,25,Circus - Wanty Gobert,,,-,strade-bianche/2020,,
403,DNF,103,,DOUBEY FabienCircus - Wanty Gobert,26,Circus - Wanty Gobert,,,-,strade-bianche/2020,,
404,DNF,104,,VAN KESSEL CornéCircus - Wanty Gobert,28,Circus - Wanty Gobert,,,-,strade-bianche/2020,,
405,DNF,105,,MEURISSE XandroCircus - Wanty Gobert,28,Circus - Wanty Gobert,,,-,strade-bianche/2020,,
406,DNF,102,,DUPONT TimothyCircus - Wanty Gobert,32,Circus - Wanty Gobert,,,-,strade-bianche/2020,,
407,DNF,107,,VANSPEYBROUCK PieterCircus - Wanty Gobert,33,Circus - Wanty Gobert,,,-,strade-bianche/2020,,
408,DNF,161,,CATALDO DarioMovistar Team,35,Movistar Team,,,-,strade-bianche/2020,,
409,DNF,165,,RUBIO Einer AugustoMovistar Team,22,Movistar Team,,,-,strade-bianche/2020,,
410,DNF,162,,JORGENSON MatteoMovistar Team,21,Movistar Team,,,-,strade-bianche/2020,,
411,DNF,166,,SEPÚLVEDA EduardoMovistar Team,29,Movistar Team,,,-,strade-bianche/2020,,
412,DNF,163,,CARRETERO HéctorMovistar Team,25,Movistar Team,,,-,strade-bianche/2020,,
413,DNF,167,,VILLELLA DavideMovistar Team,29,Movistar Team,,,-,strade-bianche/2020,,
414,DNF,164,,JACOBS JohanMovistar Team,23,Movistar Team,,,-,strade-bianche/2020,,
415,DNF,142,,DE BUYST JasperLotto Soudal,26,Lotto Soudal,,,-,strade-bianche/2020,,
416,DNF,146,,VAN DER SANDE ToshLotto Soudal,29,Lotto Soudal,,,-,strade-bianche/2020,,
417,DNF,143,,GOOSSENS KobeLotto Soudal,24,Lotto Soudal,,,-,strade-bianche/2020,,
418,DNF,147,,VERMEERSCH FlorianLotto Soudal,21,Lotto Soudal,,,-,strade-bianche/2020,,
419,DNF,144,,HOLMES MatthewLotto Soudal,26,Lotto Soudal,,,-,strade-bianche/2020,,
420,DNF,145,,OLDANI StefanoLotto Soudal,22,Lotto Soudal,,,-,strade-bianche/2020,,
421,DNF,132,,BOIVIN GuillaumeIsrael Start-Up Nation,31,Israel Start-Up Nation,,,-,strade-bianche/2020,,
422,DNF,133,,CATAFORD AlexanderIsrael Start-Up Nation,26,Israel Start-Up Nation,,,-,strade-bianche/2020,,
423,DNF,135,,HOLLENSTEIN RetoIsrael Start-Up Nation,34,Israel Start-Up Nation,,,-,strade-bianche/2020,,
424,DNF,131,,NEILANDS KristsIsrael Start-Up Nation,25,Israel Start-Up Nation,,,-,strade-bianche/2020,,
425,DNF,136,,VAHTRA NormanIsrael Start-Up Nation,23,Israel Start-Up Nation,,,-,strade-bianche/2020,,
426,DNF,31,,BAGIOLI NicolaAndroni Giocattoli - Sidermec,25,Androni Giocattoli - Sidermec,,,-,strade-bianche/2020,,
427,DNF,37,,VIEL MattiaAndroni Giocattoli - Sidermec,25,Androni Giocattoli - Sidermec,,,-,strade-bianche/2020,,
428,DNF,32,,FRAPPORTI MattiaAndroni Giocattoli - Sidermec,26,Androni Giocattoli - Sidermec,,,-,strade-bianche/2020,,
429,DNF,71,,ALBANESE VincenzoBardiani-CSF-Faizanè,23,Bardiani-CSF-Faizanè,,,-,strade-bianche/2020,,
430,DNF,75,,MAZZUCCO FabioBardiani-CSF-Faizanè,21,Bardiani-CSF-Faizanè,,,-,strade-bianche/2020,,
431,DNF,72,,DALLA VALLE NicolasBardiani-CSF-Faizanè,22,Bardiani-CSF-Faizanè,,,-,strade-bianche/2020,,
432,DNF,76,,PESSOT AlessandroBardiani-CSF-Faizanè,25,Bardiani-CSF-Faizanè,,,-,strade-bianche/2020,,
433,DNF,73,,FILOSI IuriBardiani-CSF-Faizanè,28,Bardiani-CSF-Faizanè,,,-,strade-bianche/2020,,
434,DNF,77,,TONELLI AlessandroBardiani-CSF-Faizanè,28,Bardiani-CSF-Faizanè,,,-,strade-bianche/2020,,
435,DNF,74,,FIORELLI FilippoBardiani-CSF-Faizanè,25,Bardiani-CSF-Faizanè,,,-,strade-bianche/2020,,
436,DNF,61,,TEUNS DylanBahrain - McLaren,28,Bahrain - McLaren,,,-,strade-bianche/2020,,
437,DNF,62,,NOVAK DomenBahrain - McLaren,25,Bahrain - McLaren,,,-,strade-bianche/2020,,
438,DNF,63,,BOLE GregaBahrain - McLaren,34,Bahrain - McLaren,,,-,strade-bianche/2020,,
439,DNF,66,,TRATNIK JanBahrain - McLaren,30,Bahrain - McLaren,,,-,strade-bianche/2020,,
440,DNF,64,,GARCÍA CORTINA IvánBahrain - McLaren,24,Bahrain - McLaren,,,-,strade-bianche/2020,,
441,DNF,67,,WRIGHT FredBahrain - McLaren,21,Bahrain - McLaren,,,-,strade-bianche/2020,,
442,DNF,112,,CLARKE SimonEF Pro Cycling,34,EF Pro Cycling,,,-,strade-bianche/2020,,
443,DNF,114,,DOCKER MitchellEF Pro Cycling,33,EF Pro Cycling,,,-,strade-bianche/2020,,
444,DNF,115,,CORT MagnusEF Pro Cycling,27,EF Pro Cycling,,,-,strade-bianche/2020,,
445,DNF,116,,BENNETT SeanEF Pro Cycling,24,EF Pro Cycling,,,-,strade-bianche/2020,,
